code_commune,nom_commune,2020,2026,variation_absolue,variation_relative_pct
58068,CHAUMARD,64.62,89.76,25.14,38.9
30230,SAINT-ANDRÉ-DE-ROQUEPERTUIS,55.83,80.98,25.150000000000006,45.05
67391,REINHARDSMUNSTER,46.94,72.09,25.150000000000006,53.58
82002,ALBIAS,34.73,59.88,25.150000000000006,72.42
71071,CÉRON,52.94,78.1,25.159999999999997,47.53
77245,LAVAL-EN-BRIE,37.93,63.09,25.160000000000004,66.33
74179,MÉSIGNY,42.11,67.28,25.17,59.77
51243,FAUX-FRESNAY,48.76,73.93,25.17000000000001,51.62
60402,LE MEUX,33.57,58.76,25.189999999999998,75.04
69297,TERNAY,27.3,52.5,25.2,92.31
80307,FEUILLÈRES,54.31,79.51,25.200000000000003,46.4
07031,BERRIAS-ET-CASTELJAU,48.67,73.87,25.200000000000003,51.78
17196,JAZENNES,53.74,78.95,25.21,46.91
51654,VOUILLERS,52.63,77.84,25.21,47.9
14064,BERNIÈRES-D'AILLY,60.66,85.87,25.210000000000008,41.56
74174,MÉGEVETTE,49.69,74.9,25.210000000000008,50.73
24564,VANXAINS,52.09,77.31,25.22,48.42
31324,MARTRES-TOLOSANE,41.94,67.16,25.22,60.13
51406,NORROIS,37.5,62.73,25.229999999999997,67.28
52021,ATTANCOURT,56.02,81.25,25.229999999999997,45.04
85239,SAINT-MAIXENT-SUR-VIE,47.65,72.88,25.229999999999997,52.95
30172,MONOBLET,56.62,81.85,25.229999999999997,44.56
73307,VALMEINIER,60.05,85.28,25.230000000000004,42.01
10205,LONGPRÉ-LE-SEC,68.97,94.2,25.230000000000004,36.58
32210,LIAS,54.89,80.14,25.25,46.0
76299,GERPONVILLE,46.94,72.19,25.25,53.79
79284,SAINTE-OUENNE,46.26,71.52,25.259999999999998,54.6
37002,AMBILLOU,39.31,64.58,25.269999999999996,64.28
85255,SAINT-MICHEL-EN-L'HERM,41.46,66.73,25.270000000000003,60.95
01282,OUTRIAZ,57.46,82.74,25.279999999999994,44.0
34263,SAINT-HILAIRE-DE-BEAUVOIR,52.69,77.97,25.28,47.98
74142,HÉRY-SUR-ALBY,42.21,67.5,25.29,59.91
50188,FOLLIGNY,43.63,68.92,25.29,57.96
02139,CAILLOUËL-CRÉPIGNY,49.1,74.39,25.29,51.51
17376,SAINT-OUEN-D'AUNIS,37.7,62.99,25.29,67.08
45222,NARGIS,35.89,61.19,25.299999999999997,70.49
44153,SAINT-AUBIN-DES-CHÂTEAUX,39.69,65.0,25.310000000000002,63.77
47272,SAINT-QUENTIN-DU-DROPT,62.68,88.0,25.32,40.4
73223,SAINT-ANDRÉ,60.48,85.8,25.32,41.87
26106,LA COUCOURDE,43.66,68.98,25.320000000000007,57.99
17331,SAINT-GENIS-DE-SAINTONGE,39.13,64.46,25.32999999999999,64.73
88306,LE MONT,58.0,83.33,25.33,43.67
63408,SAURET-BESSERVE,69.41,94.74,25.33,36.49
62081,BARALLE,49.21,74.54,25.330000000000005,51.47
77273,MARCHÉMORET,34.16,59.49,25.330000000000005,74.15
59287,HAUCOURT-EN-CAMBRÉSIS,70.55,95.89,25.340000000000003,35.92
06041,CIPIÈRES,60.24,85.6,25.359999999999992,42.1
80368,FRIVILLE-ESCARBOTIN,34.51,59.87,25.36,73.49
07083,DUNIÈRE-SUR-EYRIEUX,58.56,83.92,25.36,43.31
62655,PIERREMONT,62.45,87.82,25.36999999999999,40.62
26243,LE POËT-LAVAL,48.23,73.6,25.369999999999997,52.6
87029,LES CARS,55.93,81.3,25.369999999999997,45.36
56229,SAINT-MARTIN-SUR-OUST,44.09,69.47,25.379999999999995,57.56
72119,DOMFRONT-EN-CHAMPAGNE,48.48,73.86,25.380000000000003,52.35
47209,PONT-DU-CASSE,38.16,63.54,25.380000000000003,66.51
71325,LA MOTTE-SAINT-JEAN,33.09,58.48,25.389999999999993,76.73
76741,VILLAINVILLE,51.59,76.98,25.39,49.21
76667,SAUQUEVILLE,58.27,83.67,25.4,43.59
89298,PIFFONDS,39.26,64.66,25.4,64.7
81078,DAMIATTE,44.72,70.12,25.400000000000006,56.8
43185,SAINTE-FLORINE,34.24,59.65,25.409999999999997,74.21
56100,LANGONNET,46.51,71.93,25.42000000000001,54.65
60412,MONTAGNY-EN-VEXIN,41.87,67.3,25.43,60.74
02554,NOGENTEL,37.16,62.59,25.430000000000007,68.43
55229,HAN-SUR-MEUSE,52.14,77.58,25.439999999999998,48.79
74156,LULLY,41.71,67.15,25.440000000000005,60.99
28176,LE GAULT-SAINT-DENIS,45.69,71.14,25.450000000000003,55.7
22077,HÉNANSAL,51.23,76.68,25.45000000000001,49.68
84139,FONTAINE-DE-VAUCLUSE,48.73,74.19,25.46,52.25
47275,SAINT-SALVY,59.6,85.06,25.46,42.72
44150,SAINT-AIGNAN-GRANDLIEU,43.7,69.17,25.47,58.28
55400,PARFONDRUPT,70.27,95.74,25.47,36.25
54282,JOPPÉCOURT,53.7,79.17,25.47,47.43
23068,CRESSAT,55.23,80.7,25.470000000000006,46.12
84101,LA ROQUE-SUR-PERNES,63.07,88.54,25.470000000000006,40.38
60510,PORCHEUX,48.35,73.83,25.479999999999997,52.7
73312,VERRENS-ARVEY,43.87,69.35,25.479999999999997,58.08
46169,LÉOBARD,59.47,84.95,25.480000000000004,42.85
70207,ECHENOZ-LA-MÉLINE,32.9,58.4,25.5,77.51
77348,ORMESSON,53.69,79.19,25.5,47.49
77500,VILLEBÉON,44.79,70.29,25.500000000000007,56.93
84093,PUGET,48.1,73.61,25.509999999999998,53.04
27481,PULLAY,53.04,78.55,25.509999999999998,48.1
76573,SAINT-DENIS-LE-THIBOULT,49.61,75.12,25.510000000000005,51.42
31232,GRENADE,35.61,61.13,25.520000000000003,71.67
60332,LABRUYÈRE,57.6,83.12,25.520000000000003,44.31
49362,VARRAINS,42.48,68.0,25.520000000000003,60.08
04227,VACHÈRES,63.02,88.55,25.529999999999994,40.51
68109,GRIESBACH-AU-VAL,39.18,64.71,25.529999999999994,65.16
55494,SOMMELONNE,42.78,68.31,25.53,59.68
51576,TOURS-SUR-MARNE,33.33,58.86,25.53,76.6
88459,SONCOURT,72.09,97.62,25.53,35.41
47274,SAINT-ROMAIN-LE-NOBLE,52.34,77.87,25.53,48.78
64463,RÉBÉNACQ,51.62,77.15,25.53000000000001,49.46
65301,MARSEILLAN,54.38,79.92,25.54,46.97
22377,TRÉVENEUC,50.06,75.61,25.549999999999997,51.04
65449,TOURNOUS-DEVANT,62.22,87.78,25.560000000000002,41.08
27475,LA POTERIE-MATHIEU,41.67,67.23,25.560000000000002,61.34
23254,TOULX-SAINTE-CROIX,55.42,80.99,25.569999999999993,46.14
60325,JAUX,32.7,58.27,25.57,78.2
32108,CORNEILLAN,64.91,90.48,25.570000000000007,39.39
67521,WEINBOURG,51.91,77.49,25.58,49.28
30194,PEYREMALE,57.68,83.27,25.589999999999996,44.37
89341,SAINT-CYR-LES-COLONS,46.55,72.14,25.590000000000003,54.97
34109,GABIAN,50.7,76.29,25.590000000000003,50.47
63029,BANSAT,56.45,82.04,25.590000000000003,45.33
62024,ALQUINES,46.59,72.18,25.590000000000003,54.93
85260,SAINT-PAUL-MONT-PENIT,45.7,71.3,25.599999999999994,56.02
07146,LYAS,43.24,68.84,25.6,59.2
09070,LES CABANNES,60.75,86.36,25.61,42.16
17297,RIVEDOUX-PLAGE,39.55,65.16,25.61,64.75
57436,MALAUCOURT-SUR-SEILLE,58.41,84.03,25.620000000000005,43.86
73259,SAINT-MARTIN-SUR-LA-CHAMBRE,52.05,77.67,25.620000000000005,49.22
71414,SAINT-FORGEOT,52.63,78.26,25.630000000000003,48.7
41276,VILLEBAROU,33.3,58.94,25.64,77.0
03157,MAGNET,46.06,71.7,25.64,55.67
09032,AX-LES-THERMES,48.92,74.56,25.64,52.41
42083,DARGOIRE,41.02,66.67,25.65,62.53
35285,SAINT-JUST,43.82,69.47,25.65,58.53
62686,RAMECOURT,56.88,82.53,25.65,45.09
76745,VILLY-SUR-YÈRES,66.21,91.86,25.650000000000006,38.74
29228,PRIMELIN,48.05,73.71,25.659999999999997,53.4
81268,SAINT-SALVI-DE-CARCAVÈS,66.29,91.95,25.659999999999997,38.71
60340,LAGNY,59.69,85.35,25.659999999999997,42.99
16365,SAUVIGNAC,61.84,87.5,25.659999999999997,41.49
81068,COMBEFA,59.62,85.28,25.660000000000004,43.04
60603,SALENCY,45.85,71.51,25.660000000000004,55.97
06097,PIERREFEU,60.77,86.44,25.669999999999995,42.24
21148,CHARREY-SUR-SAÔNE,49.61,75.28,25.67,51.74
38034,BEAUREPAIRE,24.98,50.66,25.679999999999996,102.8
86053,CHAMPIGNY EN ROCHEREAU,39.18,64.86,25.68,65.54
28259,MONTBOISSIER,47.68,73.36,25.68,53.86
28033,BELHOMERT-GUÉHOUVILLE,39.19,64.87,25.680000000000007,65.53
71040,BLANZY,29.01,54.7,25.69,88.56
41217,SAINT-JULIEN-DE-CHÉDON,41.8,67.5,25.700000000000003,61.48
19269,TREIGNAC,48.53,74.23,25.700000000000003,52.96
69178,SOUZY,42.14,67.84,25.700000000000003,60.99
26059,BOUVANTE,60.8,86.5,25.700000000000003,42.27
30279,SAINT-LAURENT-LA-VERNÈDE,58.08,83.78,25.700000000000003,44.25
70566,VILLERS-SUR-PORT,57.32,83.03,25.71,44.85
01339,SAINT-BERNARD,45.52,71.23,25.71,56.48
08330,NOVY-CHEVRIÈRES,46.81,72.53,25.72,54.95
60227,EVRICOURT,51.64,77.36,25.72,49.81
83129,SIX-FOURS-LES-PLAGES,32.5,58.22,25.72,79.14
58044,LA CELLE-SUR-LOIRE,41.71,67.44,25.729999999999997,61.69
25246,FONTAINE-LÈS-CLERVAL,58.25,83.98,25.730000000000004,44.17
10281,LE PAVILLON-SAINTE-JULIE,48.89,74.62,25.730000000000004,52.63
27498,ROUGE-PERRIERS,46.56,72.31,25.75,55.3
72175,LUCHÉ-PRINGÉ,41.55,67.3,25.75,61.97
59114,BRUILLE-SAINT-AMAND,39.93,65.68,25.750000000000007,64.49
34042,BRISSAC,48.51,74.26,25.750000000000007,53.08
68182,LEYMEN,43.13,68.89,25.759999999999998,59.73
62242,COUIN,63.53,89.29,25.760000000000005,40.55
16200,MAINE-DE-BOIXE,51.55,77.31,25.760000000000005,49.97
90013,BETHONVILLIERS,59.5,85.26,25.760000000000005,43.29
08101,LA CHAPELLE,59.84,85.61,25.769999999999996,43.06
72023,BALLON-SAINT MARS,37.55,63.32,25.770000000000003,68.63
49129,ECOUFLANT,36.23,62.0,25.770000000000003,71.13
61283,MONTABARD,51.57,77.35,25.779999999999994,49.99
60682,VILLERS-SAINT-FRAMBOURG-OGNON,45.55,71.33,25.78,56.6
04096,JAUSIERS,49.88,75.67,25.79,51.7
57647,SERÉMANGE-ERZANGE,26.88,52.67,25.790000000000003,95.94
66055,CORBÈRE,49.36,75.16,25.799999999999997,52.27
72334,SILLÉ-LE-GUILLAUME,34.77,60.57,25.799999999999997,74.2
68215,MONTREUX-VIEUX,44.94,70.74,25.799999999999997,57.41
07177,PLATS,49.01,74.82,25.809999999999995,52.66
49174,HUILLÉ-LÉZIGNÉ,33.27,59.08,25.809999999999995,77.58
57275,GUESSLING-HÉMERING,57.46,83.27,25.809999999999995,44.92
14301,GIBERVILLE,27.08,52.9,25.82,95.35
95295,GUIRY-EN-VEXIN,59.4,85.22,25.82,43.47
78118,BUCHELAY,32.7,58.53,25.83,78.99
09159,LASSUR,67.03,92.86,25.83,38.53
73303,UGINE,37.54,63.38,25.840000000000003,68.83
31204,FUSTIGNAC,62.3,88.14,25.840000000000003,41.48
38554,VILLEMOIRIEU,35.4,61.24,25.840000000000003,72.99
42076,CREMEAUX,51.33,77.19,25.86,50.38
09328,VERDUN,63.08,88.94,25.86,41.0
27311,HARCOURT,44.72,70.58,25.86,57.83
16254,PALLUAUD,45.15,71.01,25.860000000000007,57.28
81263,SAINT-MARTIN-LAGUÉPIE,57.98,83.85,25.869999999999997,44.62
34272,SAINT-JUST,37.21,63.08,25.869999999999997,69.52
49082,CHAUDEFONDS-SUR-LAYON,50.41,76.28,25.870000000000005,51.32
59155,COUDEKERQUE-BRANCHE,34.85,60.73,25.879999999999995,74.26
63394,SAINT-ROMAIN,64.35,90.23,25.88000000000001,40.22
13008,AURONS,62.91,88.79,25.88000000000001,41.14
33123,CÉZAC,37.24,63.13,25.89,69.52
27397,MÉNILLES,36.71,62.6,25.89,70.53
27149,LA CHAPELLE-HARENG,58.54,84.44,25.9,44.24
17237,MOËZE,63.01,88.91,25.9,41.1
23252,TERCILLAT,60.16,86.07,25.909999999999997,43.07
90088,ROUGEGOUTTE,46.83,72.74,25.909999999999997,55.33
68231,NEUF-BRISACH,31.39,57.3,25.909999999999997,82.54
08242,LAIFOUR,47.74,73.65,25.910000000000004,54.27
17264,NIEUL-SUR-MER,35.74,61.66,25.919999999999995,72.52
77524,VIMPELLES,44.64,70.56,25.92,58.06
68313,SOPPE-LE-BAS,39.67,65.59,25.92,65.34
17265,NIEULLE-SUR-SEUDRE,47.67,73.6,25.929999999999993,54.39
71449,SAINT-MARTIN-D'AUXY,65.05,90.98,25.930000000000007,39.86
76670,SENNEVILLE-SUR-FÉCAMP,42.61,68.55,25.939999999999998,60.88
86025,BÉTHINES,53.73,79.67,25.940000000000005,48.28
76508,LA POTERIE-CAP-D'ANTIFER,57.01,82.95,25.940000000000005,45.5
64041,ARESSY,44.35,70.29,25.940000000000005,58.49
33470,SAINT-ROMAIN-LA-VIRVÉE,42.96,68.9,25.940000000000005,60.38
28010,ARGENVILLIERS,53.93,79.87,25.940000000000005,48.1
47233,SAINTE-BAZEILLE,39.32,65.26,25.940000000000005,65.97
03320,YGRANDE,53.77,79.72,25.949999999999996,48.26
62764,SAINT-NICOLAS,30.91,56.86,25.95,83.95
17151,L'EGUILLE,41.34,67.29,25.950000000000003,62.77
50172,EMONDEVILLE,52.47,78.43,25.960000000000008,49.48
54302,LANTÉFONTAINE,42.66,68.62,25.960000000000008,60.85
57592,ROMELFING,55.52,81.49,25.96999999999999,46.78
68082,ENSISHEIM,24.94,50.91,25.969999999999995,104.13
63022,AUZAT-LA-COMBELLE,35.43,61.4,25.97,73.3
74098,CUVAT,57.03,83.0,25.97,45.54
62889,WIERRE-EFFROY,52.16,78.13,25.97,49.79
01064,BRIORD,29.77,55.74,25.970000000000002,87.24
72225,OISSEAU-LE-PETIT,38.76,64.73,25.970000000000006,67.0
35160,LOUTEHEL,59.88,85.86,25.979999999999997,43.39
27105,GRAND BOURGTHEROULDE,33.79,59.77,25.980000000000004,76.89
59046,BAMBECQUE,47.86,73.85,25.989999999999995,54.3
83123,SANARY-SUR-MER,30.3,56.29,25.99,85.78
61294,MORTRÉE,37.44,63.43,25.990000000000002,69.42
76565,SAINT-AUBIN-SUR-SCIE,42.13,68.12,25.990000000000002,61.69
40084,CLERMONT,50.07,76.07,25.999999999999993,51.93
38230,MEYRIÉ,45.17,71.18,26.010000000000005,57.58
40108,GASTES,46.43,72.45,26.020000000000003,56.04
72163,LIGRON,50.16,76.19,26.03,51.89
89208,JOUX-LA-VILLE,47.45,73.49,26.039999999999992,54.88
34333,VIC-LA-GARDIOLE,39.06,65.1,26.039999999999992,66.67
14173,CONDÉ-SUR-IFS,51.09,77.14,26.049999999999997,50.99
88266,LÉPANGES-SUR-VOLOGNE,45.47,71.52,26.049999999999997,57.29
60548,ROSOY-EN-MULTIEN,41.13,67.18,26.050000000000004,63.34
01255,MONTAGNIEU,43.57,69.62,26.050000000000004,59.79
02647,RIBEAUVILLE,61.82,87.88,26.059999999999995,42.15
30219,ROGUES,59.8,85.86,26.060000000000002,43.58
45256,PRESNOY,59.44,85.5,26.060000000000002,43.84
86141,MAGNÉ,46.64,72.71,26.069999999999993,55.9
24237,LEMBRAS,43.12,69.21,26.089999999999996,60.51
54336,MAIZIÈRES,45.87,71.96,26.089999999999996,56.88
33268,MARGAUX-CANTENAC,31.81,57.9,26.09,82.02
60189,CUTS,35.48,61.57,26.090000000000003,73.53
64214,ESPÈS-UNDUREIN,52.41,78.5,26.090000000000003,49.78
41077,EPIAIS,50.48,76.58,26.1,51.7
41173,BEAUCE LA ROMAINE,36.32,62.42,26.1,71.86
56131,MESLAN,41.14,67.25,26.11,63.47
71277,MARCILLY-LÈS-BUXY,44.66,70.77,26.11,58.46
45010,ASCOUX,36.11,62.23,26.119999999999997,72.33
89161,ETIVEY,51.1,77.22,26.119999999999997,51.12
60273,GIRAUMONT,41.69,67.81,26.120000000000005,62.65
83083,MONTFORT-SUR-ARGENS,42.64,68.77,26.129999999999995,61.28
25519,SAINT-HIPPOLYTE,45.53,71.66,26.129999999999995,57.39
60132,CATIGNY,58.27,84.4,26.130000000000003,44.84
05074,LETTRET,67.3,93.44,26.14,38.84
63071,CEYSSAT,58.53,84.67,26.14,44.66
66097,LESQUERDE,62.83,88.97,26.14,41.6
85049,CHAMPAGNÉ-LES-MARAIS,38.4,64.55,26.15,68.1
30211,REDESSAN,33.22,59.37,26.15,78.72
42315,UNIAS,43.45,69.61,26.159999999999997,60.21
01006,AMBLÉON,60.75,86.92,26.17,43.08
87064,EYMOUTIERS,48.64,74.81,26.17,53.8
16280,RIVIÈRES,37.7,63.88,26.18,69.44
80095,BERTRANCOURT,67.72,93.9,26.180000000000007,38.66
95042,BAILLET-EN-FRANCE,32.86,59.05,26.189999999999998,79.7
76733,VENTES-SAINT-RÉMY,60.22,86.41,26.189999999999998,43.49
68043,BOLLWILLER,32.07,58.26,26.189999999999998,81.67
47077,CUZORN,48.98,75.17,26.190000000000005,53.47
81039,BRIATEXTE,40.77,66.97,26.199999999999996,64.26
60035,AVRICOURT,57.84,84.04,26.200000000000003,45.3
60102,BRENOUILLE,30.0,56.2,26.200000000000003,87.33
90042,EVETTE-SALBERT,27.83,54.04,26.21,94.18
34273,SAINT-MARTIN-DE-L'ARÇON,55.08,81.3,26.22,47.6
10095,LE CHÊNE,44.72,70.94,26.22,58.63
95675,VILLERON,38.21,64.44,26.229999999999997,68.65
14694,LE TORQUESNE,47.64,73.87,26.230000000000004,55.06
43096,FONTANNES,53.08,79.32,26.239999999999995,49.43
82048,DIEUPENTALE,34.6,60.84,26.240000000000002,75.84
67221,INGOLSHEIM,51.27,77.51,26.240000000000002,51.18
33225,LANDIRAS,38.51,64.76,26.250000000000007,68.16
67217,ICHTRATZHEIM,55.59,81.85,26.25999999999999,47.24
42288,SAINT-SIXTE,42.07,68.33,26.259999999999998,62.42
57024,ANTILLY,50.0,76.26,26.260000000000005,52.52
60356,LAVILLETERTRE,46.33,72.6,26.269999999999996,56.7
49192,MAULÉVRIER,37.04,63.31,26.270000000000003,70.92
55435,ROBERT-ESPAGNE,48.88,75.15,26.270000000000003,53.74
48058,LA FAGE-MONTIVERNOUX,70.21,96.48,26.27000000000001,37.42
08400,SAPOGNE-ET-FEUCHÈRES,47.09,73.37,26.28,55.81
07156,MEYRAS,55.38,81.67,26.29,47.47
57547,POMMÉRIEUX,45.12,71.41,26.29,58.27
17396,SAINT-SAUVEUR-D'AUNIS,41.15,67.45,26.300000000000004,63.91
35262,SAINTE-COLOMBE,54.82,81.12,26.300000000000004,47.98
18003,LES AIX-D'ANGILLON,39.04,65.34,26.300000000000004,67.37
25014,AMAGNEY,43.98,70.28,26.300000000000004,59.8
51468,ROSNAY,47.74,74.05,26.309999999999995,55.11
74099,DEMI-QUARTIER,46.53,72.84,26.310000000000002,56.54
84126,SÉGURET,51.7,78.01,26.310000000000002,50.89
54055,BAYONVILLE-SUR-MAD,45.42,71.74,26.319999999999993,57.95
36154,LE PÊCHEREAU,38.98,65.3,26.32,67.52
02326,FONTENOY,47.75,74.08,26.33,55.14
41229,SAINT-ROMAIN-SUR-CHER,45.16,71.49,26.33,58.3
02536,NAMPTEUIL-SOUS-MURET,65.33,91.67,26.340000000000003,40.32
57501,NEUFVILLAGE,42.55,68.89,26.340000000000003,61.9
23082,FLEURAT,55.02,81.37,26.35,47.89
67430,SAINT-PIERRE-BOIS,49.3,75.65,26.35000000000001,53.45
82011,BARRY-D'ISLEMADE,46.55,72.91,26.36,56.63
37127,LE LIÈGE,45.5,71.86,26.36,57.93
07094,GILHAC-ET-BRUZAC,53.1,79.47,26.369999999999997,49.66
67413,ROSTEIG,45.12,71.49,26.369999999999997,58.44
2A004,AJACCIO,36.53,62.91,26.379999999999995,72.21
51031,BACONNES,58.14,84.52,26.379999999999995,45.37
38511,LE TOUVET,28.46,54.85,26.39,92.73
87049,COUSSAC-BONNEVAL,50.33,76.73,26.400000000000006,52.45
76056,BARDOUVILLE,51.72,78.13,26.409999999999997,51.06
77330,NANTEUIL-LÈS-MEAUX,26.51,52.92,26.41,99.62
33369,SAINT-ANDRÉ-ET-APPELLES,44.88,71.29,26.410000000000004,58.85
38037,BELLEGARDE-POUSSIEU,41.47,67.89,26.42,63.71
70493,SORANS-LÈS-BREUREY,49.02,75.45,26.43,53.92
81112,LABASTIDE-DE-LÉVIS,46.83,73.26,26.430000000000007,56.44
33485,SAINTE-TERRE,44.33,70.76,26.430000000000007,59.62
02029,ATTILLY,52.22,78.66,26.439999999999998,50.63
29079,HENVIC,33.81,60.25,26.439999999999998,78.2
14500,PIERREFITTE-EN-AUGE,60.4,86.84,26.440000000000005,43.77
11215,MALVES-EN-MINERVOIS,56.82,83.26,26.440000000000005,46.53
58126,GIMOUILLE,46.8,73.25,26.450000000000003,56.52
02723,SOIZE,61.45,87.91,26.459999999999994,43.06
45006,ARDON,38.88,65.36,26.479999999999997,68.11
28425,YMERAY,36.62,63.1,26.480000000000004,72.31
43265,LES VILLETTES,39.39,65.88,26.489999999999995,67.25
07116,LABÉGUDE,36.11,62.61,26.5,73.39
62225,CLAIRMARAIS,57.55,84.05,26.5,46.05
08028,AUBRIVES,42.84,69.35,26.50999999999999,61.88
59583,TAISNIÈRES-EN-THIÉRACHE,49.73,76.24,26.509999999999998,53.31
24120,CHERVEIX-CUBAS,58.84,85.36,26.519999999999996,45.07
30134,ISSIRAC,55.7,82.23,26.53,47.63
29007,BERRIEN,47.61,74.14,26.53,55.72
80266,ENGLEBELMER,57.97,84.5,26.53,45.77
24162,ESCOIRE,58.47,85.0,26.53,45.37
22262,QUINTIN,41.19,67.72,26.53,64.41
16207,MARCILLAC-LANVILLE,41.2,67.74,26.539999999999992,64.42
79310,SECONDIGNÉ-SUR-BELLE,48.72,75.27,26.549999999999997,54.5
54394,MURVILLE,48.33,74.88,26.549999999999997,54.93
49086,TERRANJOU,32.16,58.71,26.550000000000004,82.56
27232,FARCEAUX,42.02,68.58,26.559999999999995,63.21
21487,PLUVET,51.71,78.27,26.559999999999995,51.36
50612,VAINS,50.26,76.82,26.559999999999995,52.85
72071,MONTVAL-SUR-LOIR,29.05,55.61,26.56,91.43
45212,MONTCRESSON,35.9,62.46,26.560000000000002,73.98
86086,COUSSAY-LES-BOIS,43.98,70.54,26.56000000000001,60.39
61287,MONTILLY-SUR-NOIREAU,40.31,66.88,26.569999999999993,65.91
88519,LA VOIVRE,45.28,71.85,26.569999999999993,58.68
80513,MARICOURT,52.05,78.62,26.570000000000007,51.05
69071,CURIS-AU-MONT-D'OR,45.67,72.25,26.58,58.2
89059,BUSSY-EN-OTHE,52.54,79.13,26.589999999999996,50.61
17472,VILLEDOUX,36.07,62.66,26.589999999999996,73.72
09142,ILHAT,60.91,87.5,26.590000000000003,43.65
67312,MUTZENHOUSE,50.13,76.74,26.609999999999992,53.08
03247,SAINT-MENOUX,50.13,76.74,26.609999999999992,53.08
15255,VÉZAC,51.97,78.58,26.61,51.2
68102,GEISHOUSE,51.0,77.61,26.61,52.18
44001,ABBARETZ,33.38,59.99,26.61,79.72
56018,BILLIERS,47.79,74.4,26.610000000000007,55.68
24082,CARSAC-AILLAC,42.9,69.52,26.619999999999997,62.05
80791,VERS-SUR-SELLE,48.22,74.85,26.629999999999995,55.23
11273,PARAZA,51.62,78.25,26.630000000000003,51.59
88109,CLEURIE,56.65,83.28,26.630000000000003,47.01
17348,SAINT-JEAN-D'ANGLE,50.23,76.86,26.630000000000003,53.02
59226,FELLERIES,44.32,70.96,26.639999999999993,60.11
33378,SAINT-AVIT-SAINT-NAZAIRE,38.75,65.39,26.64,68.75
21249,ESBARRES,45.07,71.72,26.65,59.13
76554,SAINT-AIGNAN-SUR-RY,43.88,70.53,26.65,60.73
06034,CASTAGNIERS,41.16,67.81,26.650000000000006,64.75
25188,DAMBENOIS,40.54,67.2,26.660000000000004,65.76
82026,BRUNIQUEL,52.01,78.68,26.67000000000001,51.28
05104,POLIGNY,54.64,81.32,26.679999999999993,48.83
27383,MANDRES,45.48,72.16,26.68,58.66
31107,CARBONNE,30.66,57.34,26.680000000000003,87.02
22116,LANRODEC,45.05,71.73,26.680000000000007,59.22
56232,SAINT-PERREUX,44.98,71.67,26.690000000000005,59.34
54291,LALOEUF,57.01,83.71,26.699999999999996,46.83
16303,SAINT-BONNET,45.94,72.64,26.700000000000003,58.12
01142,DAGNEUX,21.26,47.97,26.709999999999997,125.63
89426,VAL-DE-MERCY,57.76,84.47,26.71,46.24
17309,SAINT-AIGULIN,40.69,67.4,26.710000000000008,65.64
69205,SAINT-GENIS-LES-OLLIÈRES,42.52,69.24,26.71999999999999,62.84
60115,BULLES,50.38,77.1,26.71999999999999,53.04
17136,CROIX-CHAPEAU,35.86,62.58,26.72,74.51
63249,NÉRONDE-SUR-DORE,47.57,74.3,26.729999999999997,56.19
28064,BÛ,35.57,62.3,26.729999999999997,75.15
72194,MEURCÉ,59.68,86.41,26.729999999999997,44.79
07269,SAINT-MARTIN-DE-VALAMAS,48.3,75.03,26.730000000000004,55.34
11408,VERZEILLE,54.95,81.69,26.739999999999995,48.66
29081,HUELGOAT,42.39,69.14,26.75,63.1
23078,FAUX-MAZURAS,60.43,87.18,26.750000000000007,44.27
69109,LANTIGNIÉ,40.2,66.96,26.75999999999999,66.57
17389,SAINTE-RADEGONDE,50.56,77.32,26.75999999999999,52.93
38475,SATOLAS-ET-BONCE,32.22,58.98,26.759999999999998,83.05
77460,TANCROU,53.72,80.48,26.760000000000005,49.81
71001,L'ABERGEMENT-DE-CUISERY,43.69,70.46,26.769999999999996,61.27
08418,SÉVIGNY-WALEPPE,58.7,85.47,26.769999999999996,45.6
08343,POURU-SAINT-REMY,34.94,61.71,26.770000000000003,76.62
22208,PLOUASNE,47.71,74.49,26.779999999999994,56.13
33480,SAINT-SULPICE-DE-FALEYRENS,39.8,66.58,26.78,67.29
89040,BESSY-SUR-CURE,59.17,85.96,26.789999999999992,45.28
33151,DONNEZAC,46.53,73.32,26.789999999999992,57.58
53045,LA BRÛLATTE,49.19,75.98,26.790000000000006,54.46
40202,NARROSSE,34.17,60.98,26.809999999999995,78.46
55010,ANCERVILLE,32.49,59.3,26.809999999999995,82.52
85245,SAINT-MARTIN-DES-FONTAINES,62.5,89.31,26.810000000000002,42.9
09141,ILLARTEIN,66.2,93.02,26.819999999999993,40.51
34063,CAUX,41.56,68.38,26.819999999999993,64.53
33007,ARBANATS,40.81,67.63,26.819999999999993,65.72
44037,CHÂTEAU-THÉBAUD,35.5,62.32,26.82,75.55
64100,BASSUSSARRY,36.98,63.8,26.82,72.53
02110,BRAINE,32.76,59.58,26.82,81.87
21611,SOMBERNON,42.73,69.55,26.82,62.77
29104,LANDÉVENNEC,54.02,80.85,26.82999999999999,49.67
73224,SAINT-AVRE,39.23,66.06,26.830000000000005,68.39
38338,LA RIVIÈRE,39.33,66.17,26.840000000000003,68.24
19247,SAINT-VICTOUR,62.72,89.56,26.840000000000003,42.79
76198,CRIQUETOT-SUR-OUVILLE,42.86,69.7,26.840000000000003,62.62
25477,RANCENAY,50.57,77.42,26.85,53.09
