code_commune,nom_commune,2014,2020,variation_absolue,variation_relative_pct
72241,MONTFORT-LE-GESNOIS,69.46,54.19,-15.269999999999996,-21.98
41296,VOUZON,71.92,56.66,-15.260000000000005,-21.22
18279,VIERZON,56.38,41.12,-15.260000000000005,-27.07
17411,SAINT-TROJAN-LES-BAINS,70.58,55.32,-15.259999999999998,-21.62
76410,MAROMME,55.89,40.63,-15.259999999999998,-27.3
83127,SIGNES,71.96,56.7,-15.259999999999991,-21.21
50184,FLAMANVILLE,52.07,36.82,-15.25,-29.29
91685,VILLIERS-SUR-ORGE,64.34,49.1,-15.240000000000002,-23.69
89346,SAINT-GEORGES-SUR-BAULCHE,58.99,43.75,-15.240000000000002,-25.83
34084,CORNEILHAN,79.94,64.7,-15.239999999999995,-19.06
44211,LA TURBALLE,67.82,52.58,-15.239999999999995,-22.47
72364,VAAS,69.06,53.83,-15.230000000000004,-22.05
84074,MÉRINDOL,72.67,57.44,-15.230000000000004,-20.96
57340,HUNDLING,66.19,50.96,-15.229999999999997,-23.01
82079,LABASTIDE-SAINT-PIERRE,66.77,51.54,-15.229999999999997,-22.81
47100,FOULAYRONNES,73.3,58.07,-15.229999999999997,-20.78
41194,ROMORANTIN-LANTHENAY,60.94,45.71,-15.229999999999997,-24.99
41148,MONTLIVAULT,62.26,47.03,-15.229999999999997,-24.46
972228,SAINTE-MARIE,59.76,44.54,-15.219999999999999,-25.47
38138,CRÉMIEU,64.61,49.39,-15.219999999999999,-23.56
87089,MAGNAC-LAVAL,74.96,59.74,-15.219999999999992,-20.3
40088,DAX,63.71,48.5,-15.21,-23.87
39189,DAMPARIS,62.35,47.14,-15.21,-24.39
22081,HILLION,73.15,57.95,-15.200000000000003,-20.78
91223,ETAMPES,55.52,40.32,-15.200000000000003,-27.38
056SR12,PARIS 12EME SECTEUR,58.74,43.54,-15.200000000000003,-25.88
40244,RIVIÈRE-SAAS-ET-GOURBY,80.68,65.5,-15.180000000000007,-18.82
56171,PLUHERLIN,62.8,47.62,-15.18,-24.17
57254,GORZE,74.6,59.42,-15.179999999999993,-20.35
974418,SAINTE-MARIE,67.29,52.12,-15.170000000000009,-22.54
38516,LA TRONCHE,63.32,48.15,-15.170000000000002,-23.96
92050,NANTERRE,49.04,33.87,-15.170000000000002,-30.93
055SR01,MARSEILLE SECTEUR 1,55.83,40.66,-15.170000000000002,-27.17
61163,LA FERRIÈRE-AUX-ETANGS,72.6,57.43,-15.169999999999995,-20.9
27008,ALIZAY,65.3,50.13,-15.169999999999995,-23.23
89257,MIGENNES,62.28,47.12,-15.160000000000004,-24.34
78591,SEPTEUIL,67.26,52.1,-15.160000000000004,-22.54
36127,MONTGIVRAY,71.39,56.23,-15.160000000000004,-21.24
27375,LOUVIERS,54.02,38.86,-15.160000000000004,-28.06
56219,SAINT-GUYOMARD,66.93,51.77,-15.160000000000004,-22.65
63014,AUBIÈRE,62.08,46.92,-15.159999999999997,-24.42
60135,CAUVIGNY,76.61,61.45,-15.159999999999997,-19.79
18246,SAVIGNY-EN-SANCERRE,63.01,47.85,-15.159999999999997,-24.06
84037,CHÂTEAUNEUF-DU-PAPE,82.93,67.78,-15.150000000000006,-18.27
57221,FLORANGE,52.24,37.09,-15.149999999999999,-29.0
14191,COURSEULLES-SUR-MER,72.53,57.38,-15.149999999999999,-20.89
77493,VERNEUIL-L'ETANG,60.73,45.58,-15.149999999999999,-24.95
48095,MENDE,70.88,55.73,-15.149999999999999,-21.37
22185,PLÉNÉE-JUGON,77.75,62.6,-15.149999999999999,-19.49
31396,NAILLOUX,71.51,56.37,-15.140000000000008,-21.17
80570,MOREUIL,64.06,48.92,-15.14,-23.63
18194,RIANS,74.47,59.33,-15.14,-20.33
02011,AMBLENY,63.94,48.81,-15.129999999999995,-23.66
07041,BOULIEU-LÈS-ANNONAY,66.4,51.28,-15.120000000000005,-22.77
59560,SECLIN,63.27,48.15,-15.120000000000005,-23.9
26176,MARSANNE,76.37,61.25,-15.120000000000005,-19.8
14076,BLAINVILLE-SUR-ORNE,58.03,42.91,-15.120000000000005,-26.06
07009,ANDANCE,52.43,37.31,-15.119999999999997,-28.84
22025,CALLAC,82.32,67.2,-15.11999999999999,-18.37
69142,LA MULATIÈRE,52.56,37.45,-15.11,-28.75
59553,SANTES,68.8,53.69,-15.11,-21.96
94071,SUCY-EN-BRIE,57.31,42.2,-15.11,-26.37
42019,BOËN-SUR-LIGNON,73.77,58.66,-15.11,-20.48
11170,GRUISSAN,76.64,61.54,-15.100000000000001,-19.7
59297,HÉLESMES,73.17,58.07,-15.100000000000001,-20.64
28229,MAINVILLIERS,51.15,36.05,-15.100000000000001,-29.52
80677,ROISEL,76.7,61.61,-15.090000000000003,-19.67
77317,MORMANT,59.85,44.76,-15.090000000000003,-25.21
77531,VOULX,68.14,53.05,-15.090000000000003,-22.15
59136,LE CATEAU-CAMBRÉSIS,67.97,52.88,-15.089999999999996,-22.2
69064,CONDRIEU,67.15,52.07,-15.080000000000005,-22.46
44068,GUENROUET,70.68,55.6,-15.080000000000005,-21.34
60642,TRACY-LE-VAL,78.98,63.9,-15.080000000000005,-19.09
76614,SAINT-MARTIN-DE-BOSCHERVILLE,73.15,58.07,-15.080000000000005,-20.62
76427,MESNIÈRES-EN-BRAY,71.86,56.78,-15.079999999999998,-20.99
27249,FONTAINE-BELLENGER,68.36,53.29,-15.07,-22.05
81288,SORÈZE,72.66,57.59,-15.069999999999993,-20.74
77065,CÉLY,70.32,55.26,-15.059999999999995,-21.42
77514,VILLEPARISIS,47.41,32.35,-15.059999999999995,-31.77
56120,LOCQUELTAS,77.78,62.73,-15.050000000000004,-19.35
78620,TOUSSUS-LE-NOBLE,78.72,63.67,-15.049999999999997,-19.12
63132,CUNLHAT,77.75,62.7,-15.049999999999997,-19.36
28302,PONTGOUIN,71.62,56.58,-15.040000000000006,-21.0
31446,RAMONVILLE-SAINT-AGNE,56.27,41.23,-15.040000000000006,-26.73
39441,PRÉMANON,68.12,53.08,-15.040000000000006,-22.08
95203,EAUBONNE,54.27,39.23,-15.040000000000006,-27.71
08328,NOUZONVILLE,54.36,39.32,-15.04,-27.67
56035,CARO,58.14,43.1,-15.04,-25.87
76222,DUCLAIR,66.75,51.71,-15.04,-22.53
64547,USTARITZ,72.24,57.2,-15.039999999999992,-20.82
16415,VINDELLE,74.69,59.66,-15.030000000000001,-20.12
38187,LE GUA,66.81,51.78,-15.030000000000001,-22.5
74105,DOUVAINE,54.64,39.61,-15.030000000000001,-27.51
49140,FONTEVRAUD-L'ABBAYE,72.55,57.52,-15.029999999999994,-20.72
26138,LA GARDE-ADHÉMAR,70.87,55.85,-15.020000000000003,-21.19
71282,MARMAGNE,78.17,63.15,-15.020000000000003,-19.21
80182,CAYEUX-SUR-MER,72.89,57.87,-15.020000000000003,-20.61
17024,AULNAY,68.97,53.95,-15.019999999999996,-21.78
91692,LES ULIS,50.98,35.96,-15.019999999999996,-29.46
44210,TRIGNAC,56.16,41.14,-15.019999999999996,-26.75
34033,BOISSERON,73.59,58.58,-15.010000000000005,-20.4
72191,MAYET,66.64,51.63,-15.009999999999998,-22.52
38139,CREYS-MÉPIEU,53.69,38.68,-15.009999999999998,-27.96
38382,SAINT-EGRÈVE,55.37,40.36,-15.009999999999998,-27.11
62329,FERQUES,77.06,62.06,-15.0,-19.47
09167,LÉZAT-SUR-LÈZE,77.27,62.27,-14.999999999999993,-19.41
40309,SOUPROSSE,74.17,59.18,-14.990000000000002,-20.21
27226,ETRÉPAGNY,67.23,52.24,-14.990000000000002,-22.3
26045,LA BÉGUDE-DE-MAZENC,75.87,60.88,-14.990000000000002,-19.76
35245,ROMILLÉ,75.02,60.03,-14.989999999999995,-19.98
33352,LA RÉOLE,64.52,49.53,-14.989999999999995,-23.23
62181,BUCQUOY,76.79,61.81,-14.980000000000004,-19.51
84062,LAGNES,76.64,61.66,-14.980000000000004,-19.55
62383,GOUY-SOUS-BELLONNE,77.67,62.69,-14.980000000000004,-19.29
22349,TRÉDREZ-LOCQUÉMEAU,78.05,63.07,-14.979999999999997,-19.19
25356,MAÎCHE,66.61,51.64,-14.969999999999999,-22.47
24320,PAYZAC,80.3,65.33,-14.969999999999999,-18.64
31100,CALMONT,74.74,59.77,-14.969999999999992,-20.03
26108,CREST,69.76,54.8,-14.960000000000008,-21.44
12286,VABRES-L'ABBAYE,75.29,60.33,-14.960000000000008,-19.87
971129,SAINTE-ROSE,61.01,46.05,-14.96,-24.52
66230,VINÇA,77.19,62.23,-14.96,-19.38
33240,LESPARRE-MÉDOC,60.71,45.75,-14.96,-24.64
29130,LOCMARIA-PLOUZANÉ,69.28,54.32,-14.96,-21.59
93032,GAGNY,50.94,35.99,-14.949999999999996,-29.35
22254,PRAT,76.21,61.26,-14.949999999999996,-19.62
22353,TRÉGASTEL,73.76,58.82,-14.940000000000005,-20.25
33226,LANGOIRAN,72.48,57.54,-14.940000000000005,-20.61
92002,ANTONY,56.81,41.87,-14.940000000000005,-26.3
34255,SAINT-GÉLY-DU-FESC,67.49,52.55,-14.939999999999998,-22.14
82169,SAINT-NICOLAS-DE-LA-GRAVE,74.9,59.97,-14.930000000000007,-19.93
973305,MACOURIA,59.46,44.53,-14.93,-25.11
56186,QUIBERON,71.49,56.56,-14.929999999999993,-20.88
62666,PONT-À-VENDIN,66.74,51.81,-14.929999999999993,-22.37
41029,CANDÉ-SUR-BEUVRON,57.17,42.25,-14.920000000000002,-26.1
68095,FORTSCHWIHR,75.57,60.65,-14.919999999999995,-19.74
33195,GRIGNOLS,83.48,68.57,-14.91000000000001,-17.86
74082,COLLONGES-SOUS-SALÈVE,56.98,42.07,-14.909999999999997,-26.17
51559,SUIPPES,61.37,46.46,-14.909999999999997,-24.3
67194,HERRLISHEIM,65.33,50.42,-14.909999999999997,-22.82
02203,COINCY,76.18,61.28,-14.900000000000006,-19.56
94074,VALENTON,48.69,33.79,-14.899999999999999,-30.6
94038,L'HAY-LES-ROSES,54.85,39.96,-14.89,-27.15
08302,MONTHERMÉ,54.58,39.69,-14.89,-27.28
24102,CHANCELADE,58.56,43.67,-14.89,-25.43
56052,DAMGAN,77.18,62.3,-14.88000000000001,-19.28
37281,VOUVRAY,65.95,51.07,-14.880000000000003,-22.56
89263,MONÉTEAU,66.23,51.35,-14.880000000000003,-22.47
18233,SAINT-SATUR,63.76,48.88,-14.879999999999995,-23.34
59330,LANDAS,73.63,58.75,-14.879999999999995,-20.21
80606,OISEMONT,75.93,61.06,-14.870000000000005,-19.58
88351,PLOMBIÈRES-LES-BAINS,81.03,66.16,-14.870000000000005,-18.35
18037,BRINON-SUR-SAULDRE,73.59,58.72,-14.870000000000005,-20.21
22198,PLEUMEUR-BODOU,68.89,54.02,-14.869999999999997,-21.59
59622,VILLERS-EN-CAUCHIES,82.17,67.31,-14.86,-18.08
77143,CRÉGY-LÈS-MEAUX,62.88,48.02,-14.86,-23.63
44141,LA REMAUDIÈRE,81.36,66.5,-14.86,-18.26
35013,BAINS-SUR-OUST,69.65,54.81,-14.840000000000003,-21.31
2B123,GHISONACCIA,88.17,73.33,-14.840000000000003,-16.83
78401,MEULAN-EN-YVELINES,53.56,38.72,-14.840000000000003,-27.71
95120,BUTRY-SUR-OISE,61.08,46.24,-14.839999999999996,-24.3
59350,LILLE,47.44,32.62,-14.82,-31.24
79265,SAINT-LÉGER-DE-MONTBRUN,72.53,57.71,-14.82,-20.43
68343,UNGERSHEIM,67.59,52.77,-14.82,-21.93
47021,BARBASTE,79.69,64.88,-14.810000000000002,-18.58
64483,SAINT-JEAN-DE-LUZ,64.0,49.19,-14.810000000000002,-23.14
80063,BEAUCHAMPS,84.72,69.91,-14.810000000000002,-17.48
36070,EGUZON-CHANTÔME,78.59,63.79,-14.800000000000004,-18.83
33207,IZON,60.65,45.85,-14.799999999999997,-24.4
974406,LA PLAINE-DES-PALMISTES,76.32,61.52,-14.79999999999999,-19.39
94070,SANTENY,65.43,50.64,-14.790000000000006,-22.6
36006,ARGENTON-SUR-CREUSE,71.26,56.47,-14.790000000000006,-20.75
74200,NEUVECELLE,63.54,48.75,-14.79,-23.28
44146,ROUGÉ,73.25,58.47,-14.780000000000001,-20.18
33447,SAINT-MÉDARD-DE-GUIZIÈRES,66.47,51.69,-14.780000000000001,-22.24
62195,CALONNE-SUR-LA-LYS,76.8,62.02,-14.779999999999994,-19.24
69163,QUINCIEUX,65.14,50.37,-14.770000000000003,-22.67
40117,GRENADE-SUR-L'ADOUR,72.84,58.07,-14.770000000000003,-20.28
78686,VIROFLAY,58.67,43.9,-14.770000000000003,-25.17
34276,SAINT-MATHIEU-DE-TRÉVIERS,72.34,57.57,-14.770000000000003,-20.42
87116,PEYRAT-DE-BELLAC,84.1,69.33,-14.769999999999996,-17.56
93050,NEUILLY-SUR-MARNE,49.47,34.71,-14.759999999999998,-29.84
80598,NOUVION,75.67,60.92,-14.75,-19.49
77171,ESBLY,57.81,43.06,-14.75,-25.51
02305,FÈRE-EN-TARDENOIS,61.4,46.65,-14.75,-24.02
78402,MÉZIÈRES-SUR-SEINE,61.89,47.14,-14.75,-23.83
91064,BIÈVRES,71.31,56.56,-14.75,-20.68
38179,GIÈRES,59.45,44.71,-14.740000000000002,-24.79
973302,CAYENNE,46.02,31.28,-14.740000000000002,-32.03
76540,ROUEN,52.73,37.99,-14.739999999999995,-27.95
77405,SAINT-CYR-SUR-MORIN,63.66,48.92,-14.739999999999995,-23.15
22212,PLOUËC-DU-TRIEUX,81.65,66.92,-14.730000000000004,-18.04
38027,BARRAUX,75.12,60.39,-14.730000000000004,-19.61
95392,MÉRIEL,58.9,44.18,-14.719999999999999,-24.99
69204,SAINT-GENIS-LAVAL,53.55,38.83,-14.719999999999999,-27.49
11202,LEUCATE,74.03,59.31,-14.719999999999999,-19.88
056SR06,PARIS 6EME SECTEUR,58.8,44.08,-14.719999999999999,-25.03
77127,COUBERT,60.1,45.38,-14.719999999999999,-24.49
38374,SAINT-CHEF,61.63,46.92,-14.71,-23.87
54029,AUDUN-LE-ROMAN,65.25,50.54,-14.71,-22.54
43087,DUNIÈRES,76.4,61.7,-14.700000000000003,-19.24
59320,ILLIES,81.11,66.41,-14.700000000000003,-18.12
76114,BOLBEC,59.03,44.33,-14.700000000000003,-24.9
18004,ALLOGNY,68.54,53.84,-14.700000000000003,-21.45
61063,BRIOUZE,72.04,57.34,-14.700000000000003,-20.41
69148,ORLIÉNAS,66.83,52.13,-14.699999999999996,-22.0
83032,CARCÈS,73.81,59.12,-14.690000000000005,-19.9
86009,ARCHIGNY,78.19,63.5,-14.689999999999998,-18.79
78030,AUFFARGIS,62.15,47.46,-14.689999999999998,-23.64
22056,EVRAN,82.12,67.43,-14.689999999999998,-17.89
77107,CHAUMES-EN-BRIE,62.64,47.95,-14.689999999999998,-23.45
94021,CHEVILLY-LARUE,54.86,40.17,-14.689999999999998,-26.78
33183,GAURIAGUET,72.82,58.13,-14.68999999999999,-20.17
14341,IFS,55.61,40.93,-14.68,-26.4
37109,FONDETTES,66.47,51.79,-14.68,-22.09
62019,AIX-NOULETTE,65.84,51.17,-14.670000000000002,-22.28
67103,DOSSENHEIM-SUR-ZINSEL,61.27,46.6,-14.670000000000002,-23.94
01078,CHALLEX,63.03,48.36,-14.670000000000002,-23.27
62826,LE TOUQUET-PARIS-PLAGE,69.87,55.2,-14.670000000000002,-21.0
62457,HOUDAIN,61.43,46.76,-14.670000000000002,-23.88
47175,MONFLANQUIN,76.62,61.95,-14.670000000000002,-19.15
56162,PLOEMEUR,57.89,43.23,-14.660000000000004,-25.32
83133,TANNERON,75.84,61.18,-14.660000000000004,-19.33
94016,CACHAN,51.76,37.1,-14.659999999999997,-28.32
77221,GUERMANTES,65.23,50.58,-14.650000000000006,-22.46
38343,ROMAGNIEU,51.01,36.36,-14.649999999999999,-28.72
25133,CHÂTILLON-LE-DUC,66.0,51.35,-14.649999999999999,-22.2
37226,SAINTE-MAURE-DE-TOURAINE,72.32,57.67,-14.649999999999991,-20.26
22182,PLÉLO,75.44,60.8,-14.64,-19.41
95500,PONTOISE,48.29,33.65,-14.64,-30.32
10220,MAIZIÈRES-LA-GRANDE-PAROISSE,64.55,49.91,-14.64,-22.68
33523,TARGON,62.84,48.21,-14.630000000000003,-23.28
90009,BEAUCOURT,68.82,54.19,-14.629999999999995,-21.26
28279,NOGENT-LE-ROI,60.91,46.29,-14.619999999999997,-24.0
80410,HAM,70.43,55.82,-14.610000000000007,-20.74
78396,LE MESNIL-LE-ROI,58.35,43.74,-14.61,-25.04
35236,REDON,57.51,42.9,-14.61,-25.4
34237,ROUJAN,69.95,55.34,-14.61,-20.89
59253,FRESNES-SUR-ESCAUT,56.86,42.26,-14.600000000000001,-25.68
01389,SAINT-TRIVIER-SUR-MOIGNANS,61.14,46.54,-14.600000000000001,-23.88
78168,COIGNIÈRES,61.57,46.98,-14.590000000000003,-23.7
972207,DUCOS,56.48,41.89,-14.589999999999996,-25.83
95509,PUISEUX-EN-FRANCE,59.44,44.85,-14.589999999999996,-24.55
83026,CABASSE,76.31,61.73,-14.580000000000005,-19.11
26212,MONTVENDRE,73.15,58.57,-14.580000000000005,-19.93
57047,BAMBIDERSTROFF,70.29,55.71,-14.580000000000005,-20.74
07341,VILLENEUVE-DE-BERG,71.4,56.82,-14.580000000000005,-20.42
16085,CHASSENEUIL-SUR-BONNIEURE,71.92,57.34,-14.579999999999998,-20.27
76390,LES LOGES,56.63,42.07,-14.560000000000002,-25.71
95355,MAGNY-EN-VEXIN,68.58,54.02,-14.559999999999995,-21.23
88530,XERTIGNY,70.19,55.63,-14.559999999999995,-20.74
94015,BRY-SUR-MARNE,57.44,42.88,-14.559999999999995,-25.35
76108,BOIS-GUILLAUME,56.19,41.64,-14.549999999999997,-25.89
33433,SAINT-LOUBÈS,54.05,39.5,-14.549999999999997,-26.92
56118,LOCMIQUÉLIC,71.38,56.83,-14.549999999999997,-20.38
47138,LAROQUE-TIMBAUT,79.98,65.44,-14.540000000000006,-18.18
ZN817,MONT-DORE,64.9,50.36,-14.540000000000006,-22.4
29102,LANDELEAU,77.33,62.79,-14.54,-18.8
69168,ROCHETAILLÉE-SUR-SAÔNE,54.71,40.17,-14.54,-26.58
64504,SARE,79.97,65.43,-14.539999999999992,-18.18
19237,SAINT-PRIVAT,88.54,74.01,-14.530000000000001,-16.41
91159,CHEVANNES,68.68,54.16,-14.52000000000001,-21.14
17104,CHEVANCEAUX,63.85,49.33,-14.520000000000003,-22.74
78551,SAINT-GERMAIN-EN-LAYE,50.39,35.87,-14.520000000000003,-28.82
77390,ROISSY-EN-BRIE,54.84,40.33,-14.510000000000005,-26.46
45289,SAINT-LYÉ-LA-FORÊT,75.28,60.77,-14.509999999999998,-19.27
72147,LA GUIERCHE,63.4,48.89,-14.509999999999998,-22.89
78383,MAUREPAS,56.1,41.6,-14.5,-25.85
13060,MEYREUIL,65.41,50.91,-14.5,-22.17
33350,RAUZAN,71.02,56.52,-14.499999999999993,-20.42
69294,SÉRÉZIN-DU-RHÔNE,69.72,55.23,-14.490000000000002,-20.78
92026,COURBEVOIE,52.86,38.37,-14.490000000000002,-27.41
57742,WALSCHEID,77.62,63.13,-14.490000000000002,-18.67
73248,SAINT-JEAN-DE-MAURIENNE,64.58,50.09,-14.489999999999995,-22.44
91047,BAULNE,62.21,47.73,-14.480000000000004,-23.28
21599,SELONGEY,71.12,56.64,-14.480000000000004,-20.36
63393,SAINT-RÉMY-SUR-DUROLLE,79.18,64.7,-14.480000000000004,-18.29
62506,LICQUES,77.5,63.02,-14.479999999999997,-18.68
34028,BÉDARIEUX,69.16,54.68,-14.479999999999997,-20.94
974407,LE PORT,64.02,49.54,-14.479999999999997,-22.62
38422,SAINT-MARTIN-D'URIAGE,66.08,51.6,-14.479999999999997,-21.91
01378,SAINT-MAURICE-DE-GOURDANS,65.37,50.9,-14.470000000000006,-22.14
70006,AILLEVILLERS-ET-LYAUMONT,70.15,55.68,-14.470000000000006,-20.63
77420,SAINT-MARD,62.67,48.2,-14.469999999999999,-23.09
94004,BOISSY-SAINT-LÉGER,52.48,38.01,-14.469999999999999,-27.57
01249,MIRIBEL,55.44,40.97,-14.469999999999999,-26.1
972230,LA TRINITÉ,51.15,36.68,-14.469999999999999,-28.29
83018,BESSE-SUR-ISSOLE,73.66,59.19,-14.469999999999999,-19.64
59123,CAMPHIN-EN-CAREMBAULT,67.01,52.55,-14.460000000000008,-21.58
78372,MARLY-LE-ROI,59.17,44.71,-14.46,-24.44
52125,CHAMARANDES-CHOIGNES,60.67,46.21,-14.46,-23.83
16244,NERSAC,63.49,49.03,-14.46,-22.78
17218,MARANS,64.09,49.64,-14.450000000000003,-22.55
29041,CORAY,83.04,68.59,-14.450000000000003,-17.4
60068,BÉTHISY-SAINT-PIERRE,60.0,45.55,-14.450000000000003,-24.08
01032,BÉLIGNEUX,58.53,44.08,-14.450000000000003,-24.69
22054,ERQUY,76.46,62.01,-14.449999999999996,-18.9
57163,DABO,73.96,59.51,-14.449999999999996,-19.54
62186,BULLY-LES-MINES,54.01,39.56,-14.449999999999996,-26.75
78128,CERNAY-LA-VILLE,73.74,59.29,-14.449999999999996,-19.6
29091,KERLOUAN,75.27,60.83,-14.439999999999998,-19.18
85118,LANDERONDE,74.21,59.77,-14.43999999999999,-19.46
58067,CHAULGNES,67.76,53.33,-14.430000000000007,-21.3
41161,NOUAN-LE-FUZELIER,68.29,53.86,-14.430000000000007,-21.13
22211,PLOUBEZRE,72.39,57.96,-14.43,-19.93
60509,PONT-SAINTE-MAXENCE,57.4,42.97,-14.43,-25.14
86121,LATILLÉ,72.42,57.99,-14.43,-19.93
87154,SAINT-JUNIEN,61.11,46.68,-14.43,-23.61
13052,MAILLANE,74.49,60.07,-14.419999999999995,-19.36
63210,MARINGUES,68.44,54.02,-14.419999999999995,-21.07
38193,L'ISLE-D'ABEAU,46.45,32.04,-14.410000000000004,-31.02
29019,BREST,51.35,36.94,-14.410000000000004,-28.06
71153,LE CREUSOT,55.16,40.75,-14.409999999999997,-26.12
56155,PÉNESTIN,77.33,62.92,-14.409999999999997,-18.63
59475,PROUVY,78.24,63.83,-14.409999999999997,-18.42
25418,NANCRAY,80.79,66.39,-14.400000000000006,-17.82
87140,SAINT-BRICE-SUR-VIENNE,70.59,56.19,-14.400000000000006,-20.4
78311,HOUILLES,56.54,42.14,-14.399999999999999,-25.47
21584,SAULIEU,72.51,58.12,-14.390000000000008,-19.85
57306,HAYANGE,50.53,36.14,-14.39,-28.48
44055,LA BAULE-ESCOUBLAC,59.59,45.2,-14.39,-24.15
63001,AIGUEPERSE,72.89,58.5,-14.39,-19.74
58088,COULANGES-LÈS-NEVERS,65.52,51.13,-14.389999999999993,-21.96
72264,SABLÉ-SUR-SARTHE,52.63,38.25,-14.380000000000003,-27.32
51054,BÉTHENIVILLE,76.1,61.72,-14.379999999999995,-18.9
21710,VITTEAUX,74.24,59.86,-14.379999999999995,-19.37
01007,AMBRONAY,71.13,56.75,-14.379999999999995,-20.22
87082,LADIGNAC-LE-LONG,79.5,65.12,-14.379999999999995,-18.09
29199,PLOUIGNEAU,71.34,56.97,-14.370000000000005,-20.14
37189,PREUILLY-SUR-CLAISE,81.44,67.07,-14.370000000000005,-17.64
74249,SAINT-PAUL-EN-CHABLAIS,70.65,56.28,-14.370000000000005,-20.34
77468,TORCY,46.11,31.74,-14.370000000000001,-31.16
59369,MAING,63.72,49.35,-14.369999999999997,-22.55
42197,SAINTE-AGATHE-LA-BOUTERESSE,67.32,52.95,-14.36999999999999,-21.35
76719,VALMONT,82.03,67.68,-14.349999999999994,-17.49
81078,DAMIATTE,59.06,44.72,-14.340000000000003,-24.28
54563,VÉZELISE,61.47,47.13,-14.339999999999996,-23.33
23176,LA SOUTERRAINE,65.1,50.76,-14.339999999999996,-22.03
40246,SABRES,65.46,51.12,-14.339999999999996,-21.91
77302,MONTCOURT-FROMONVILLE,65.82,51.49,-14.329999999999991,-21.77
31269,LAMASQUÈRE,81.12,66.8,-14.320000000000007,-17.65
08490,VOUZIERS,68.69,54.37,-14.32,-20.85
29025,CAST,77.0,62.68,-14.32,-18.6
77040,BOISSISE-LE-ROI,63.38,49.06,-14.32,-22.59
62724,ROUVROY,54.84,40.52,-14.32,-26.11
95369,MARGENCY,67.91,53.59,-14.319999999999993,-21.09
21292,GENLIS,63.46,49.15,-14.310000000000002,-22.55
81101,LE GARRIC,75.3,60.99,-14.309999999999995,-19.0
54089,BOUXIÈRES-AUX-CHÊNES,67.1,52.79,-14.309999999999995,-21.33
28278,NOGENT-LE-PHAYE,72.83,58.52,-14.309999999999995,-19.65
94003,ARCUEIL,50.38,36.08,-14.300000000000004,-28.38
94048,MAROLLES-EN-BRIE,64.35,50.05,-14.299999999999997,-22.22
66058,CORNEILLA-LA-RIVIÈRE,80.3,66.0,-14.299999999999997,-17.81
03190,MOULINS,53.11,38.81,-14.299999999999997,-26.93
41159,NEUNG-SUR-BEUVRON,82.3,68.0,-14.299999999999997,-17.38
13035,EYGUIÈRES,71.02,56.73,-14.29,-20.12
21535,RUFFEY-LÈS-ECHIREY,77.03,62.75,-14.280000000000001,-18.54
58260,SAINT-PARIZE-LE-CHÂTEL,80.1,65.82,-14.280000000000001,-17.83
37231,SAINT-PATERNE-RACAN,72.71,58.43,-14.279999999999994,-19.64
24222,LA FORCE,62.95,48.68,-14.270000000000003,-22.67
22166,PENVÉNAN,73.62,59.35,-14.270000000000003,-19.38
66017,LE BARCARÈS,73.54,59.28,-14.260000000000005,-19.39
66167,SAILLAGOUSE,67.42,53.16,-14.260000000000005,-21.15
63307,ROMAGNAT,65.65,51.39,-14.260000000000005,-21.72
31048,BAZIÈGE,73.3,59.04,-14.259999999999998,-19.45
51649,VITRY-LE-FRANÇOIS,55.19,40.94,-14.25,-25.82
68367,WIDENSOLEN,77.05,62.8,-14.25,-18.49
24138,COULOUNIEIX-CHAMIERS,58.34,44.09,-14.25,-24.43
77183,LA FERTÉ-SOUS-JOUARRE,52.24,37.99,-14.25,-27.28
56005,ARZON,73.08,58.83,-14.25,-19.5
63225,MESSEIX,81.39,67.14,-14.25,-17.51
44075,ISSÉ,74.88,60.63,-14.249999999999993,-19.03
01054,BOURG-SAINT-CHRISTOPHE,76.49,62.24,-14.249999999999993,-18.63
14715,TROUVILLE-SUR-MER,59.52,45.28,-14.240000000000002,-23.92
89255,MICHERY,71.0,56.76,-14.240000000000002,-20.06
40119,HAGETMAU,83.83,69.6,-14.230000000000004,-16.97
60374,MAIGNELAY-MONTIGNY,81.26,67.03,-14.230000000000004,-17.51
78624,TRIEL-SUR-SEINE,57.59,43.36,-14.230000000000004,-24.71
19073,EGLETONS,80.69,66.46,-14.230000000000004,-17.64
71016,AZÉ,77.44,63.21,-14.229999999999997,-18.38
86139,LUSIGNAN,72.0,57.77,-14.229999999999997,-19.76
60172,COYE-LA-FORÊT,62.97,48.74,-14.229999999999997,-22.6
68026,BENNWIHR,61.66,47.43,-14.229999999999997,-23.08
61079,CETON,66.87,52.65,-14.220000000000006,-21.27
69175,SAVIGNY,77.45,63.23,-14.220000000000006,-18.36
29280,TELGRUC-SUR-MER,77.23,63.01,-14.220000000000006,-18.41
61203,HÉLOUP,68.3,54.08,-14.219999999999999,-20.82
01267,NURIEUX-VOLOGNAT,79.89,65.67,-14.219999999999999,-17.8
77349,OTHIS,59.48,45.26,-14.219999999999999,-23.91
91122,BURES-SUR-YVETTE,63.14,48.92,-14.219999999999999,-22.52
76617,SAINT-MARTIN-DU-VIVIER,66.28,52.06,-14.219999999999999,-21.45
77445,SAVIGNY-LE-TEMPLE,46.18,31.96,-14.219999999999999,-30.79
71190,EPINAC,67.15,52.94,-14.210000000000008,-21.16
