code_commune;annee_source;nombre_faits;taux_criminalite;nb_indicateurs
41054;2025;0.0;0.0;6
41055;2025;31.0;2.5145;7
41057;2025;0.0;0.0;8
41058;2025;0.0;0.0;10
41059;2025;342.0;5.5524;10
41060;2025;0.0;0.0;6
41061;2025;9.0;0.9628;6
41062;2025;0.0;0.0;4
41063;2025;0.0;0.0;7
41065;2025;0.0;0.0;7
41066;2025;0.0;0.0;4
41067;2025;73.0;3.2441;9
41068;2025;0.0;0.0;4
41069;2025;0.0;0.0;8
41070;2025;0.0;0.0;5
41071;2025;0.0;0.0;6
41072;2025;0.0;0.0;6
41073;2025;0.0;0.0;8
41074;2025;15.0;2.4978;7
41075;2025;5.0;1.6683;3
41077;2025;0.0;0.0;9
41078;2025;0.0;0.0;1
41079;2025;0.0;0.0;11
41080;2025;32.0;4.5455;5
41081;2025;0.0;0.0;12
41083;2025;0.0;0.0;5
41084;2025;0.0;0.0;2
41085;2025;14.0;5.3177;3
41086;2025;0.0;0.0;7
41087;2025;0.0;0.0;7
41088;2025;0.0;0.0;10
41089;2025;0.0;0.0;10
41090;2025;0.0;0.0;9
41091;2025;0.0;0.0;3
41093;2025;0.0;0.0;4
41094;2025;17.0;3.9042;6
41095;2025;21.0;4.9389;4
41096;2025;0.0;0.0;6
41097;2025;53.0;4.1004;8
41098;2025;0.0;0.0;9
41099;2025;0.0;0.0;7
41100;2025;0.0;0.0;8
41101;2025;0.0;0.0;4
41102;2025;0.0;0.0;10
41103;2025;0.0;0.0;6
41104;2025;30.0;2.1834;6
41105;2025;0.0;0.0;4
41106;2025;178.0;3.9269;11
41107;2025;0.0;0.0;8
41108;2025;0.0;0.0;12
41109;2025;0.0;0.0;5
41110;2025;0.0;0.0;4
41112;2025;0.0;0.0;9
41113;2025;0.0;0.0;9
41114;2025;0.0;0.0;6
41115;2025;0.0;0.0;11
41116;2025;0.0;0.0;11
41118;2025;0.0;0.0;6
41119;2025;0.0;0.0;9
41120;2025;8.0;1.2579;5
41121;2025;0.0;0.0;12
41122;2025;0.0;0.0;10
41123;2025;0.0;0.0;5
41124;2025;0.0;0.0;9
41125;2025;0.0;0.0;4
41126;2025;11.0;2.3913;4
41127;2025;0.0;0.0;4
41128;2025;0.0;0.0;6
41129;2025;0.0;0.0;4
41130;2025;0.0;0.0;5
41131;2025;0.0;0.0;5
41132;2025;0.0;0.0;9
41134;2025;0.0;0.0;4
41135;2025;0.0;0.0;3
41136;2025;306.0;4.763;11
41137;2025;0.0;0.0;6
41138;2025;0.0;0.0;9
41139;2025;0.0;0.0;4
41140;2025;0.0;0.0;6
41141;2025;0.0;0.0;7
41142;2025;23.0;1.6495;6
41143;2025;17.0;2.6214;5
41144;2025;0.0;0.0;5
41145;2025;0.0;0.0;3
41146;2025;0.0;0.0;1
41147;2025;29.0;2.982;5
41148;2025;10.0;1.5468;5
41149;2025;105.0;2.9569;10
41150;2025;56.0;2.6571;7
41151;2025;155.0;5.533;8
41152;2025;0.0;0.0;5
41153;2025;0.0;0.0;7
41154;2025;0.0;0.0;3
41155;2025;32.0;6.2253;6
41156;2025;0.0;0.0;8
41157;2025;0.0;0.0;3
41158;2025;30.0;4.095;3
41159;2025;8.0;1.5886;4
41160;2025;0.0;0.0;5
41161;2025;79.0;6.7346;6
41163;2025;0.0;0.0;13
41164;2025;87.0;4.8142;8
41166;2025;0.0;0.0;6
41167;2025;91.0;5.9645;5
41168;2025;0.0;0.0;9
41171;2025;8.0;1.628;3
41172;2025;0.0;0.0;11
41173;2025;52.0;2.594;6
41174;2025;0.0;0.0;11
41175;2025;0.0;0.0;2
41176;2025;11.0;4.3078;4
41177;2025;0.0;0.0;11
41178;2025;0.0;0.0;15
41179;2025;0.0;0.0;8
41180;2025;20.0;3.8074;5
41181;2025;0.0;0.0;7
41182;2025;0.0;0.0;12
41184;2025;0.0;0.0;7
41185;2025;109.0;5.3947;9
41186;2025;0.0;0.0;11
41187;2025;0.0;0.0;14
41188;2025;0.0;0.0;10
41189;2025;0.0;0.0;7
41190;2025;0.0;0.0;9
41191;2025;0.0;0.0;12
41192;2025;0.0;0.0;4
41193;2025;0.0;0.0;7
41194;2025;679.0;3.2608;12
41195;2025;0.0;0.0;7
41196;2025;0.0;0.0;12
41198;2025;159.0;4.8649;12
41199;2025;5.0;1.0263;4
41200;2025;0.0;0.0;7
41201;2025;0.0;0.0;8
41203;2025;0.0;0.0;8
41204;2025;17.0;1.9274;5
41205;2025;0.0;0.0;9
41206;2025;0.0;0.0;3
41207;2025;0.0;0.0;5
41208;2025;0.0;0.0;10
41209;2025;0.0;0.0;4
41211;2025;41.0;2.4554;7
41212;2025;113.0;5.1264;8
41213;2025;0.0;0.0;11
41214;2025;0.0;0.0;4
41215;2025;0.0;0.0;13
41216;2025;0.0;0.0;6
41217;2025;0.0;0.0;4
41218;2025;0.0;0.0;5
41219;2025;0.0;0.0;9
41220;2025;125.0;3.4797;9
41221;2025;0.0;0.0;3
41222;2025;0.0;0.0;7
41223;2025;0.0;0.0;4
41224;2025;0.0;0.0;11
41225;2025;0.0;0.0;5
41226;2025;90.0;6.0756;6
41228;2025;0.0;0.0;9
41229;2025;44.0;4.9785;6
41230;2025;11.0;1.5036;4
41231;2025;11.0;2.3305;4
41232;2025;216.0;4.8313;10
41233;2025;8.0;1.8561;5
41234;2025;0.0;0.0;7
41235;2025;0.0;0.0;5
41236;2025;0.0;0.0;13
41237;2025;0.0;0.0;2
41238;2025;21.0;2.6758;4
41239;2025;0.0;0.0;4
41241;2025;24.0;3.1433;7
41242;2025;181.0;4.239;11
41243;2025;0.0;0.0;6
41245;2025;0.0;0.0;7
41246;2025;0.0;0.0;7
41247;2025;0.0;0.0;3
41248;2025;0.0;0.0;6
41249;2025;17.0;2.1271;8
41250;2025;0.0;0.0;9
41251;2025;0.0;0.0;7
41252;2025;25.0;3.1969;5
41253;2025;0.0;0.0;7
41254;2025;0.0;0.0;10
41255;2025;0.0;0.0;6
41256;2025;0.0;0.0;2
41258;2025;11.0;3.9785;4
41259;2025;0.0;0.0;3
41260;2025;0.0;0.0;8
41261;2025;0.0;0.0;9
41262;2025;0.0;0.0;3
41265;2025;0.0;0.0;4
41266;2025;0.0;0.0;8
41267;2025;5.0;0.8837;6
41268;2025;0.0;0.0;10
41269;2025;907.0;4.2402;14
41271;2025;0.0;0.0;3
41273;2025;0.0;0.0;6
41274;2025;0.0;0.0;11
41275;2025;7.0;1.1667;5
41276;2025;59.0;4.2649;6
41277;2025;0.0;0.0;12
41278;2025;0.0;0.0;9
41279;2025;0.0;0.0;7
41280;2025;44.0;2.8252;7
41281;2025;0.0;0.0;10
41282;2025;0.0;0.0;4
41283;2025;0.0;0.0;11
41284;2025;0.0;0.0;12
41285;2025;0.0;0.0;5
41286;2025;0.0;0.0;12
41287;2025;0.0;0.0;4
41288;2025;0.0;0.0;3
41289;2025;0.0;0.0;7
41290;2025;0.0;0.0;8
41291;2025;0.0;0.0;10
41292;2025;0.0;0.0;11
41293;2025;0.0;0.0;13
41294;2025;0.0;0.0;3
41295;2025;296.0;3.9096;10
41296;2025;16.0;3.7894;4
41297;2025;0.0;0.0;6
42001;2025;0.0;0.0;5
42002;2025;0.0;0.0;8
42003;2025;9.0;1.2064;4
42005;2025;508.0;4.2923;12
42006;2025;0.0;0.0;8
42007;2025;0.0;0.0;11
42008;2025;0.0;0.0;12
42009;2025;0.0;0.0;7
42010;2025;14.0;1.1758;7
42011;2025;137.0;6.2376;8
42012;2025;0.0;0.0;6
42013;2025;29.0;5.6025;4
42014;2025;0.0;0.0;6
42015;2025;0.0;0.0;3
42016;2025;0.0;0.0;6
42017;2025;0.0;0.0;3
42018;2025;0.0;0.0;7
42019;2025;169.0;5.7359;10
42020;2025;9.0;1.2376;6
42021;2025;10.0;1.926;4
42022;2025;125.0;3.0323;10
42023;2025;63.0;3.862;7
42025;2025;0.0;0.0;11
42026;2025;23.0;2.7784;7
42027;2025;0.0;0.0;6
42028;2025;0.0;0.0;5
42029;2025;9.0;0.8349;7
42030;2025;0.0;0.0;6
42031;2025;0.0;0.0;8
42032;2025;32.0;4.3895;7
42033;2025;0.0;0.0;6
42034;2025;0.0;0.0;12
42035;2025;0.0;0.0;9
42036;2025;0.0;0.0;7
42037;2025;0.0;0.0;5
42038;2025;0.0;0.0;4
42039;2025;0.0;0.0;6
42040;2025;0.0;0.0;13
42041;2025;0.0;0.0;4
42042;2025;0.0;0.0;5
42043;2025;0.0;0.0;5
42044;2025;784.0;5.2079;13
42045;2025;0.0;0.0;12
42046;2025;20.0;1.938;5
42047;2025;0.0;0.0;7
42048;2025;0.0;0.0;5
42049;2025;0.0;0.0;4
42050;2025;0.0;0.0;9
42051;2025;0.0;0.0;6
42052;2025;183.0;4.8593;10
42053;2025;21.0;3.5388;5
42054;2025;0.0;0.0;10
42055;2025;0.0;0.0;13
42056;2025;163.0;5.1381;11
42058;2025;0.0;0.0;10
42059;2025;154.0;2.9759;10
42060;2025;0.0;0.0;9
42061;2025;0.0;0.0;7
42062;2025;0.0;0.0;5
42063;2025;0.0;0.0;8
42064;2025;0.0;0.0;6
42065;2025;0.0;0.0;5
42066;2025;0.0;0.0;4
42067;2025;0.0;0.0;6
42068;2025;0.0;0.0;5
42069;2025;29.0;1.9145;8
42070;2025;0.0;0.0;6
42071;2025;264.0;3.6302;11
42073;2025;0.0;0.0;4
42074;2025;0.0;0.0;3
42075;2025;22.0;5.4645;3
42076;2025;0.0;0.0;6
42077;2025;0.0;0.0;6
42078;2025;0.0;0.0;7
42079;2025;0.0;0.0;8
42081;2025;0.0;0.0;2
42083;2025;0.0;0.0;6
42084;2025;0.0;0.0;5
42085;2025;0.0;0.0;4
42086;2025;0.0;0.0;6
42087;2025;12.0;1.2851;7
42088;2025;5.0;1.7077;4
42089;2025;0.0;0.0;8
42090;2025;0.0;0.0;6
42091;2025;7.0;1.9417;5
42092;2025;83.0;4.8973;7
42093;2025;0.0;0.0;2
42094;2025;393.0;5.0602;10
42095;2025;1422.0;6.1377;14
42096;2025;0.0;0.0;6
42097;2025;180.0;6.4677;7
42098;2025;0.0;0.0;4
42099;2025;119.0;3.5296;10
42100;2025;0.0;0.0;12
42101;2025;0.0;0.0;9
42102;2025;0.0;0.0;9
42103;2025;288.0;5.1677;12
42104;2025;0.0;0.0;6
42105;2025;0.0;0.0;7
42106;2025;0.0;0.0;6
42107;2025;0.0;0.0;6
42108;2025;8.0;1.8993;4
42110;2025;295.0;5.6859;12
42112;2025;0.0;0.0;10
42113;2025;0.0;0.0;9
42115;2025;0.0;0.0;5
42116;2025;0.0;0.0;7
42117;2025;0.0;0.0;11
42118;2025;0.0;0.0;8
42119;2025;0.0;0.0;7
42120;2025;23.0;3.9098;5
42121;2025;0.0;0.0;9
42122;2025;11.0;1.2651;5
42123;2025;228.0;5.1052;10
42124;2025;0.0;0.0;8
42125;2025;0.0;0.0;12
42126;2025;0.0;0.0;3
42127;2025;262.0;4.1713;10
42128;2025;0.0;0.0;7
42129;2025;38.0;4.0685;5
42130;2025;0.0;0.0;3
42131;2025;0.0;0.0;7
42132;2025;0.0;0.0;4
42133;2025;0.0;0.0;6
42134;2025;9.0;1.606;4
42135;2025;0.0;0.0;7
42136;2025;0.0;0.0;2
42137;2025;0.0;0.0;4
42138;2025;0.0;0.0;7
42139;2025;12.0;1.7541;7
42140;2025;0.0;0.0;9
42141;2025;0.0;0.0;8
42142;2025;0.0;0.0;7
42143;2025;0.0;0.0;10
42145;2025;0.0;0.0;4
42146;2025;0.0;0.0;11
42147;2025;851.0;4.2455;13
42148;2025;0.0;0.0;6
42149;2025;221.0;4.8352;9
42150;2025;121.0;15.7184;6
42151;2025;0.0;0.0;4
42152;2025;0.0;0.0;7
42153;2025;0.0;0.0;2
42154;2025;5.0;2.0661;5
42155;2025;6.0;1.1538;5
42156;2025;10.0;1.8601;4
42157;2025;0.0;0.0;5
42158;2025;0.0;0.0;9
42159;2025;33.0;5.0641;5
42160;2025;0.0;0.0;12
42161;2025;0.0;0.0;7
42162;2025;6.0;2.3083;5
42163;2025;0.0;0.0;2
42164;2025;0.0;0.0;13
42165;2025;41.0;3.5211;4
42166;2025;0.0;0.0;5
42167;2025;0.0;0.0;7
42168;2025;69.0;1.9622;10
42169;2025;15.0;1.8507;5
42170;2025;44.0;5.2108;4
42171;2025;0.0;0.0;7
42172;2025;0.0;0.0;2
42173;2025;0.0;0.0;5
42174;2025;0.0;0.0;4
42175;2025;7.0;1.4216;4
42176;2025;21.0;2.3485;6
42177;2025;49.0;4.7109;5
42178;2025;0.0;0.0;7
42179;2025;0.0;0.0;4
42180;2025;0.0;0.0;3
42181;2025;20.0;2.7643;5
42182;2025;58.0;3.5902;5
42183;2025;679.0;6.9814;13
42184;2025;418.0;3.8561;11
42185;2025;0.0;0.0;6
42186;2025;1012.0;5.4094;13
42187;2025;2304.0;4.7148;14
42188;2025;0.0;0.0;11
42189;2025;316.0;3.0331;12
42191;2025;0.0;0.0;5
42192;2025;0.0;0.0;7
42193;2025;0.0;0.0;3
42194;2025;0.0;0.0;10
42195;2025;0.0;0.0;5
42196;2025;0.0;0.0;12
42197;2025;0.0;0.0;2
42198;2025;0.0;0.0;6
42199;2025;20.0;2.5182;6
42200;2025;7.0;1.1438;4
42201;2025;0.0;0.0;6
42202;2025;0.0;0.0;7
42203;2025;0.0;0.0;7
42204;2025;16.0;2.7416;4
42205;2025;0.0;0.0;6
42206;2025;0.0;0.0;4
42207;2025;2014.0;4.5346;13
42208;2025;8.0;1.931;5
42209;2025;0.0;0.0;8
42210;2025;0.0;0.0;8
42211;2025;56.0;4.6377;5
42212;2025;0.0;0.0;2
42213;2025;0.0;0.0;8
42214;2025;0.0;0.0;4
42215;2025;0.0;0.0;4
42216;2025;0.0;0.0;6
42217;2025;0.0;0.0;10
42218;2025;15617.0;6.2897;15
42219;2025;0.0;0.0;6
42220;2025;0.0;0.0;5
42221;2025;0.0;0.0;5
42222;2025;184.0;4.3367;8
42223;2025;205.0;4.1546;10
42224;2025;29.0;1.9856;5
42225;2025;98.0;3.494;9
42226;2025;0.0;0.0;6
42227;2025;0.0;0.0;7
42228;2025;8.0;1.1012;5
42229;2025;0.0;0.0;11
42230;2025;14.0;4.3532;2
42231;2025;17.0;3.4694;4
42232;2025;0.0;0.0;4
42233;2025;0.0;0.0;5
42234;2025;48.0;2.1652;7
42235;2025;0.0;0.0;6
42236;2025;0.0;0.0;5
42237;2025;257.0;4.3662;10
42238;2025;0.0;0.0;8
42239;2025;0.0;0.0;5
42240;2025;0.0;0.0;5
42241;2025;0.0;0.0;5
42242;2025;47.0;4.7379;7
42243;2025;0.0;0.0;9
42245;2025;0.0;0.0;6
42246;2025;0.0;0.0;3
42247;2025;0.0;0.0;10
42248;2025;5.0;0.8554;5
42249;2025;0.0;0.0;4
42251;2025;0.0;0.0;4
42253;2025;12.0;2.9277;6
42254;2025;0.0;0.0;3
42255;2025;0.0;0.0;6
42256;2025;127.0;4.0661;7
42257;2025;0.0;0.0;3
42259;2025;80.0;4.0984;7
42260;2025;0.0;0.0;4
42261;2025;9.0;2.3759;4
42262;2025;7.0;1.2771;3
42264;2025;0.0;0.0;6
42265;2025;0.0;0.0;5
42266;2025;0.0;0.0;6
42267;2025;11.0;1.3049;5
42268;2025;0.0;0.0;5
42269;2025;0.0;0.0;11
42270;2025;13.0;1.6026;6
42271;2025;138.0;3.6681;9
42272;2025;27.0;3.1542;5
42273;2025;0.0;0.0;8
42274;2025;0.0;0.0;9
42275;2025;371.0;4.79;13
42276;2025;0.0;0.0;3
42277;2025;0.0;0.0;9
42278;2025;0.0;0.0;12
42279;2025;496.0;3.0575;12
42280;2025;0.0;0.0;8
42281;2025;0.0;0.0;9
42282;2025;0.0;0.0;10
42283;2025;0.0;0.0;4
42284;2025;0.0;0.0;2
42285;2025;88.0;3.3652;7
42286;2025;0.0;0.0;6
42287;2025;0.0;0.0;4
42288;2025;0.0;0.0;6
42289;2025;12.0;1.2127;5
42290;2025;0.0;0.0;6
42293;2025;16.0;3.5057;4
42294;2025;0.0;0.0;2
42295;2025;0.0;0.0;3
42296;2025;0.0;0.0;6
42297;2025;0.0;0.0;9
42298;2025;0.0;0.0;10
42299;2025;111.0;3.8668;9
42300;2025;0.0;0.0;4
42301;2025;0.0;0.0;7
42302;2025;318.0;4.2121;11
42303;2025;0.0;0.0;11
42304;2025;192.0;3.0747;10
42305;2025;337.0;4.2604;12
42306;2025;0.0;0.0;6
42307;2025;0.0;0.0;3
42308;2025;0.0;0.0;5
42310;2025;0.0;0.0;10
42311;2025;16.0;6.7619;3
42312;2025;0.0;0.0;6
42313;2025;234.0;114.3695;3
42314;2025;0.0;0.0;6
42315;2025;0.0;0.0;2
42316;2025;370.0;4.3901;11
42317;2025;0.0;0.0;8
42318;2025;18.0;2.0619;6
42319;2025;0.0;0.0;6
42320;2025;0.0;0.0;7
42321;2025;0.0;0.0;12
42322;2025;0.0;0.0;2
42323;2025;233.0;3.4243;10
42324;2025;35.0;9.4467;3
42325;2025;0.0;0.0;7
42326;2025;0.0;0.0;7
42327;2025;0.0;0.0;3
42328;2025;0.0;0.0;2
42329;2025;0.0;0.0;8
42330;2025;374.0;4.6276;12
42331;2025;0.0;0.0;3
42332;2025;95.0;3.5486;7
42333;2025;0.0;0.0;7
42334;2025;0.0;0.0;4
42335;2025;0.0;0.0;7
42336;2025;0.0;0.0;7
42337;2025;0.0;0.0;12
42338;2025;11.0;2.3717;3
42339;2025;0.0;0.0;9
43001;2025;0.0;0.0;11
43002;2025;27.0;4.506;4
43003;2025;10.0;2.7115;4
43004;2025;0.0;0.0;12
43005;2025;0.0;0.0;9
43006;2025;0.0;0.0;11
43007;2025;0.0;0.0;6
43008;2025;0.0;0.0;13
43009;2025;0.0;0.0;14
43010;2025;0.0;0.0;4
43011;2025;0.0;0.0;11
43012;2025;191.0;2.9812;11
43013;2025;0.0;0.0;8
43014;2025;0.0;0.0;12
43015;2025;0.0;0.0;13
43016;2025;5.0;0.9713;6
43017;2025;0.0;0.0;9
43018;2025;6.0;0.8708;5
43019;2025;0.0;0.0;11
43020;2025;95.0;3.067;7
43021;2025;5.0;0.6517;7
43022;2025;0.0;0.0;10
43023;2025;0.0;0.0;8
43024;2025;0.0;0.0;7
43025;2025;42.0;3.9622;4
43026;2025;0.0;0.0;5
43027;2025;0.0;0.0;12
43028;2025;0.0;0.0;5
43029;2025;0.0;0.0;14
43030;2025;0.0;0.0;9
43031;2025;0.0;0.0;13
43032;2025;0.0;0.0;1
43033;2025;0.0;0.0;4
43034;2025;0.0;0.0;9
43035;2025;0.0;0.0;14
43036;2025;0.0;0.0;9
43037;2025;0.0;0.0;8
43038;2025;7.0;2.1705;3
43039;2025;0.0;0.0;3
43040;2025;427.0;5.5736;12
43041;2025;145.0;4.8808;7
43042;2025;0.0;0.0;7
43043;2025;0.0;0.0;5
43044;2025;0.0;0.0;13
43045;2025;0.0;0.0;8
43046;2025;51.0;6.6876;3
43047;2025;0.0;0.0;7
43048;2025;0.0;0.0;4
43049;2025;0.0;0.0;6
43050;2025;0.0;0.0;11
43051;2025;51.0;4.0784;5
43052;2025;0.0;0.0;9
43053;2025;0.0;0.0;9
43054;2025;0.0;0.0;12
43055;2025;0.0;0.0;11
43056;2025;0.0;0.0;8
43057;2025;0.0;0.0;14
43058;2025;0.0;0.0;3
43059;2025;0.0;0.0;10
43060;2025;0.0;0.0;15
43061;2025;0.0;0.0;7
43062;2025;0.0;0.0;7
43063;2025;0.0;0.0;12
43064;2025;0.0;0.0;11
43065;2025;0.0;0.0;13
43066;2025;0.0;0.0;8
43067;2025;0.0;0.0;10
43068;2025;0.0;0.0;14
43069;2025;0.0;0.0;9
43070;2025;0.0;0.0;11
43071;2025;0.0;0.0;9
43072;2025;0.0;0.0;6
43073;2025;0.0;0.0;10
43074;2025;0.0;0.0;3
43075;2025;0.0;0.0;13
43076;2025;0.0;0.0;11
43077;2025;5.0;1.8083;5
43078;2025;23.0;1.465;5
43079;2025;0.0;0.0;10
43080;2025;36.0;3.6036;5
43082;2025;0.0;0.0;15
43083;2025;0.0;0.0;8
43084;2025;20.0;2.0165;6
43085;2025;0.0;0.0;14
43086;2025;0.0;0.0;7
43087;2025;30.0;3.9308;4
43088;2025;0.0;0.0;10
43089;2025;87.0;4.0446;6
43090;2025;0.0;0.0;14
43091;2025;0.0;0.0;5
43092;2025;0.0;0.0;9
43093;2025;0.0;0.0;6
43094;2025;0.0;0.0;12
43095;2025;0.0;0.0;6
43096;2025;6.0;1.3714;5
43097;2025;0.0;0.0;11
43098;2025;0.0;0.0;10
43099;2025;0.0;0.0;6
43100;2025;0.0;0.0;7
43101;2025;0.0;0.0;8
43102;2025;0.0;0.0;6
43103;2025;0.0;0.0;13
43104;2025;0.0;0.0;13
43105;2025;0.0;0.0;11
43106;2025;0.0;0.0;9
43107;2025;0.0;0.0;13
43108;2025;0.0;0.0;7
43109;2025;0.0;0.0;12
43110;2025;0.0;0.0;4
43111;2025;0.0;0.0;6
43112;2025;100.0;3.5724;8
43113;2025;10.0;0.8676;6
43114;2025;9.0;0.9967;5
43115;2025;0.0;0.0;3
43116;2025;0.0;0.0;12
43117;2025;0.0;0.0;8
43118;2025;0.0;0.0;7
43119;2025;0.0;0.0;5
43120;2025;0.0;0.0;2
43121;2025;0.0;0.0;8
43122;2025;0.0;0.0;10
43123;2025;0.0;0.0;5
43124;2025;0.0;0.0;4
43125;2025;0.0;0.0;11
43126;2025;0.0;0.0;5
43127;2025;0.0;0.0;6
43128;2025;0.0;0.0;9
43129;2025;0.0;0.0;10
43130;2025;7.0;0.6982;9
43131;2025;0.0;0.0;12
43132;2025;14.0;1.3966;7
43133;2025;0.0;0.0;8
43134;2025;0.0;0.0;10
43135;2025;7.0;0.9809;4
43136;2025;0.0;0.0;7
43137;2025;332.0;3.2803;13
43138;2025;0.0;0.0;7
43139;2025;0.0;0.0;13
43140;2025;0.0;0.0;5
43141;2025;0.0;0.0;3
43142;2025;0.0;0.0;7
43143;2025;0.0;0.0;12
43144;2025;0.0;0.0;12
43145;2025;0.0;0.0;10
43147;2025;0.0;0.0;5
43148;2025;0.0;0.0;4
43149;2025;0.0;0.0;11
43150;2025;33.0;7.1615;8
43151;2025;0.0;0.0;11
43152;2025;18.0;1.277;5
43153;2025;27.0;2.88;5
43154;2025;0.0;0.0;4
43155;2025;0.0;0.0;14
43156;2025;0.0;0.0;10
43157;2025;1559.0;6.0505;14
43158;2025;0.0;0.0;5
43159;2025;0.0;0.0;3
43160;2025;0.0;0.0;9
43162;2025;78.0;5.1879;5
43163;2025;0.0;0.0;7
43164;2025;0.0;0.0;8
43165;2025;6.0;0.7752;5
43166;2025;0.0;0.0;10
43167;2025;0.0;0.0;9
43168;2025;0.0;0.0;10
43169;2025;0.0;0.0;14
43170;2025;0.0;0.0;7
43171;2025;0.0;0.0;10
43172;2025;0.0;0.0;7
43173;2025;0.0;0.0;10
43174;2025;0.0;0.0;5
43175;2025;0.0;0.0;10
43177;2025;66.0;4.7097;5
43178;2025;0.0;0.0;8
43180;2025;0.0;0.0;10
43181;2025;0.0;0.0;6
43182;2025;0.0;0.0;13
43183;2025;0.0;0.0;8
43184;2025;37.0;4.5175;5
43185;2025;100.0;3.3844;9
43186;2025;0.0;0.0;10
43187;2025;0.0;0.0;8
43188;2025;0.0;0.0;6
43189;2025;0.0;0.0;9
43190;2025;29.0;1.4083;6
43191;2025;0.0;0.0;7
43192;2025;0.0;0.0;9
43193;2025;0.0;0.0;6
43194;2025;0.0;0.0;3
43195;2025;0.0;0.0;8
43196;2025;0.0;0.0;11
43197;2025;0.0;0.0;7
43198;2025;0.0;0.0;10
43199;2025;6.0;0.9852;6
43200;2025;12.0;1.4859;4
43201;2025;0.0;0.0;8
43202;2025;0.0;0.0;12
43203;2025;0.0;0.0;10
43204;2025;0.0;0.0;10
43205;2025;75.0;5.535;4
43206;2025;0.0;0.0;6
43207;2025;0.0;0.0;7
43208;2025;0.0;0.0;12
43210;2025;0.0;0.0;10
43211;2025;37.0;2.2941;6
43212;2025;0.0;0.0;5
43213;2025;18.0;1.2723;6
43214;2025;0.0;0.0;10
43215;2025;0.0;0.0;7
43216;2025;21.0;2.1525;4
43217;2025;0.0;0.0;7
43218;2025;6.0;0.9317;5
43219;2025;0.0;0.0;9
43220;2025;0.0;0.0;9
43221;2025;0.0;0.0;7
43222;2025;0.0;0.0;10
43223;2025;0.0;0.0;4
43224;2025;98.0;2.1271;8
43225;2025;0.0;0.0;15
43226;2025;0.0;0.0;11
43227;2025;0.0;0.0;4
43228;2025;0.0;0.0;11
43229;2025;0.0;0.0;8
43230;2025;6.0;1.1019;5
43231;2025;0.0;0.0;11
43232;2025;0.0;0.0;8
43233;2025;7.0;0.9259;7
43234;2025;0.0;0.0;3
43236;2025;7.0;1.2019;4
43237;2025;0.0;0.0;4
43238;2025;0.0;0.0;9
43239;2025;5.0;1.1919;5
43240;2025;0.0;0.0;12
43241;2025;9.0;1.7455;4
43242;2025;0.0;0.0;12
43244;2025;60.0;3.4245;7
43245;2025;0.0;0.0;13
43246;2025;0.0;0.0;8
43247;2025;0.0;0.0;13
43249;2025;0.0;0.0;10
43250;2025;0.0;0.0;10
43251;2025;96.0;4.0396;7
43252;2025;0.0;0.0;12
43253;2025;0.0;0.0;10
43254;2025;0.0;0.0;7
43256;2025;0.0;0.0;11
43257;2025;0.0;0.0;8
43258;2025;21.0;1.9477;6
43259;2025;0.0;0.0;9
43260;2025;0.0;0.0;12
43261;2025;0.0;0.0;6
43262;2025;15.0;3.034;4
43263;2025;0.0;0.0;14
43264;2025;0.0;0.0;5
43265;2025;0.0;0.0;4
43267;2025;25.0;3.3602;5
43268;2025;269.0;3.5941;11
44001;2025;38.0;3.0552;6
44002;2025;93.0;3.1667;8
44003;2025;812.0;6.1101;12
44005;2025;202.0;2.4969;12
44006;2025;38.0;3.459;6
44007;2025;33.0;2.2431;6
44009;2025;373.0;3.5731;12
44010;2025;97.0;4.3764;7
44012;2025;111.0;3.4168;9
44013;2025;35.0;1.5051;7
44014;2025;189.0;5.0253;10
44015;2025;312.0;2.7347;12
44016;2025;0.0;0.0;3
44018;2025;357.0;4.2544;11
44019;2025;6.0;0.9116;6
44020;2025;1302.0;5.1952;13
44021;2025;153.0;3.4242;10
44022;2025;38.0;2.6352;5
44023;2025;32.0;1.6915;6
44024;2025;30.0;1.8457;6
44025;2025;74.0;2.5444;9
44026;2025;927.0;4.1143;12
44027;2025;25.0;2.9052;5
44028;2025;70.0;2.5011;8
44029;2025;130.0;2.1148;9
44030;2025;37.0;4.1184;2
44031;2025;0.0;0.0;5
44032;2025;37.0;2.3261;6
44033;2025;36.0;3.0009;5
44035;2025;729.0;3.4506;12
44036;2025;847.0;5.1261;14
44037;2025;53.0;2.9634;7
44038;2025;47.0;3.0619;5
44039;2025;7.0;1.1844;5
44041;2025;136.0;3.2177;8
44043;2025;495.0;5.3125;13
44044;2025;5.0;1.1781;4
44045;2025;122.0;4.6113;8
44046;2025;18.0;2.313;3
44047;2025;764.0;2.8391;12
44048;2025;15.0;1.4793;4
44049;2025;127.0;4.3298;7
44050;2025;17.0;0.9527;6
44051;2025;81.0;2.6701;10
44052;2025;327.0;3.9856;11
44053;2025;22.0;1.6026;6
44054;2025;27.0;2.1973;4
44055;2025;1161.0;5.148;13
44056;2025;96.0;3.1276;9
44057;2025;15.0;1.6719;4
44058;2025;0.0;0.0;4
44061;2025;53.0;4.0067;4
44062;2025;47.0;4.1446;6
44063;2025;36.0;2.3178;4
44064;2025;88.0;2.4368;8
44065;2025;0.0;0.0;6
44066;2025;173.0;2.9713;10
44067;2025;201.0;3.7156;11
44068;2025;47.0;1.813;8
