code_commune;revenu_median;taux_pauvrete;nb_menages;nb_personnes
86245;22410;;733;1786
86246;18210;;419;749
86247;19420;;240;512
86248;18670;;264;552
86249;17510;;61;129
86250;18680;;112;276
86252;19570;;275;644
86253;19820;;260;546
86254;21360;;463;1006
86255;19390;;606;1317
86256;25140;;470;1231
86257;20020;;157;382
86258;21680;;969;2180
86260;19200;;137;297
86261;25950;;931;2223
86262;20890;;258;567
86263;23680;;1179;2784
86264;18580;;326;685
86265;21160;;185;446
86266;19320;;59;122
86268;22750;;459;1157
86269;19510;;88;178
86270;16230;;84;151
86271;21150;;317;768
86272;22310;7;1176;2783
86273;18800;;413;841
86274;19110;;462;1046
86275;22070;;239;578
86276;18950;;555;1114
86279;21580;;235;555
86280;19800;;155;338
86281;22070;8;2193;5529
86284;20980;;273;701
86285;21660;;414;938
86286;18850;;180;360
86287;20060;;151;353
86288;19870;;319;632
86289;18160;;300;609
86290;21660;;639;1565
86292;21880;;346;914
86293;21250;9;1615;3615
86294;21970;8;1494;3512
86295;20830;;190;377
86296;21590;;190;475
86297;23990;6;2481;6014
86298;21710;10;895;2221
86299;22040;;236;599
86300;23160;;211;587
87001;22390;9;2667;5640
87002;21810;9;2400;5495
87003;19440;;423;870
87004;19210;;53;103
87005;23570;;408;1019
87006;18150;;114;225
87007;18420;;97;192
87008;20690;;63;127
87009;18590;;74;129
87011;18900;19;1877;3369
87012;18350;;196;423
87013;20480;;268;639
87014;20490;11;1302;2740
87015;22910;;269;721
87016;18610;;146;301
87017;20950;;205;463
87018;18990;;320;701
87019;25490;;1217;3075
87020;22910;;659;1684
87021;23680;;1098;2660
87022;22500;;61;119
87023;22930;;85;177
87024;19280;;406;760
87025;23430;;337;809
87027;19590;;639;1223
87028;17070;;845;1606
87029;20610;;257;549
87030;22380;;530;1255
87031;20370;;134;291
87032;20040;;797;1519
87033;20080;;329;755
87034;19610;;273;540
87035;20860;;221;509
87036;20240;;313;651
87037;17330;;114;217
87038;23350;;869;2189
87039;20500;;351;775
87040;19540;;703;1441
87041;19430;;999;1983
87042;19760;;172;383
87043;18220;;89;175
87044;18920;;149;287
87045;20460;;444;1002
87046;21080;;521;1148
87047;22150;;800;1824
87048;23560;8;2214;5360
87049;19680;;613;1286
87050;23890;9;4035;9540
87051;19780;;319;630
87052;18420;;80;167
87053;18670;;119;236
87054;17880;;536;995
87056;20110;;115;244
87057;19350;;178;392
87058;18390;;57;102
87059;19460;;767;1376
87060;18610;;314;622
87061;19390;;166;328
87062;20760;;173;465
87063;22910;;518;1346
87064;19950;;934;1734
87065;23890;9;2697;6205
87066;19910;;465;1023
87067;17410;;217;422
87068;19820;;220;499
87069;20260;;67;137
87070;23330;;384;981
87071;21070;;360;793
87072;20110;;219;519
87073;19510;;180;385
87074;19840;;121;227
87075;24010;10;3617;7796
87076;20740;;101;204
87077;21640;;206;538
87078;20810;;304;684
87079;20650;;362;801
87080;17060;;91;189
87081;23890;;441;1105
87082;18160;;521;1073
87083;18970;;281;539
87084;21660;;69;166
87085;19720;23;61765;114883
87086;20590;;518;1064
87087;18820;;255;460
87088;20780;;518;1098
87089;19450;;729;1437
87090;17890;;130;260
87091;18500;;190;366
87092;17710;;257;493
87093;20450;;143;291
87094;22360;;197;500
87095;19760;;351;701
87096;20560;;384;827
87097;18240;;525;982
87099;20540;;140;343
87100;20070;;125;248
87101;23180;;63;107
87103;20660;;740;1558
87104;17830;;216;452
87105;19540;;425;856
87106;21670;12;1117;2428
87107;23490;;652;1514
87108;19390;;239;436
87109;17830;;160;312
87110;21410;8;1068;2412
87111;19900;;772;1533
87112;19830;;287;625
87113;21830;13;2583;5920
87114;23520;9;4823;10861
87115;18910;;82;171
87116;19720;;518;1081
87117;19600;;432;807
87118;21240;;561;1296
87119;21690;;526;1082
87120;17800;;239;511
87121;17030;;236;477
87122;21690;;522;1150
87123;19560;;70;134
87124;20820;;167;336
87125;23750;5;1904;4583
87126;21150;14;1783;3564
87127;20830;;264;603
87128;20400;;620;1358
87129;22380;;382;910
87130;19900;;81;166
87131;19570;;412;856
87132;17560;;54;117
87133;20000;;233;505
87134;18280;;74;142
87135;20280;;440;918
87137;17110;;58;113
87138;20790;;259;559
87139;17670;;207;417
87140;22030;;712;1664
87141;21120;;314;688
87142;21590;;236;558
87143;23520;;882;2252
87144;20980;;202;538
87145;18470;;123;229
87146;20450;;473;988
87148;23430;;390;985
87149;18130;;175;346
87150;20770;;392;875
87151;20900;;188;437
87152;22550;;682;1619
87153;16890;;140;276
87154;20980;14;5356;10345
87155;21070;;84;185
87156;23780;;1024;2686
87157;21840;;358;835
87158;19850;;603;1364
87159;20250;;161;347
87160;18040;;224;453
87161;20350;14;2181;4297
87162;19440;;83;179
87163;16310;;62;114
87164;21050;;242;575
87165;18190;;63;131
87166;23150;;361;877
87167;21160;;237;574
87168;19500;;525;1011
87169;22130;;414;1077
87170;18360;;150;328
87172;19400;;102;193
87174;22100;;539;1242
87176;21380;;278;618
87177;23250;;718;1742
87178;22350;10;1246;2870
87179;19120;;104;214
87180;19700;;256;540
87181;19680;;413;833
87182;19700;;596;1166
87183;21840;;378;874
87185;22650;;754;1774
87186;18350;;139;294
87187;20450;14;3322;6449
87188;22290;;187;438
87189;17120;;69;129
87190;19090;;442;877
87191;21560;;803;1874
87192;23880;;678;1605
87194;19410;;159;330
87195;17330;;62;124
87197;21400;;246;582
87198;18760;;186;397
87199;19030;;345;694
87200;16720;;66;123
87201;25240;;1943;4789
87202;23350;;866;2175
87203;22470;;537;1324
87204;17350;;99;197
87205;24010;;925;2282
87206;17220;;72;132
88004;21850;;66;135
88005;19920;;102;202
88006;21730;;136;317
88008;18980;;64;147
88009;20650;10;1542;3321
88010;19080;;84;184
88011;21770;;741;1566
88012;22340;;513;1133
88014;20640;;69;173
88015;21300;;103;211
88016;20780;;102;217
88017;19980;;61;162
88019;20420;;79;162
88020;23960;;76;193
88021;18570;;99;267
88022;20820;;89;198
88024;20780;;44;122
88026;24440;;435;1088
88027;20870;;59;153
88028;23030;;230;624
88029;18580;;757;1548
88030;23790;;58;141
88031;20230;;44;104
88032;20110;;549;1180
88033;20200;;148;347
88035;19220;;55;135
88037;22090;;380;880
88039;21810;;133;333
88040;21150;;108;243
88041;19850;;48;114
88043;21380;;46;122
88044;20870;;267;618
88046;21180;;63;128
88047;22660;;63;158
88048;21170;;397;978
88049;20330;;50;109
88050;20980;;119;300
88051;21560;;54;128
88053;21940;;56;119
88054;21600;;145;315
88055;20860;;54;147
88059;20230;;163;394
88061;21350;;147;310
88063;21810;;52;142
88065;21660;;147;292
88068;21500;;363;892
88069;23390;;60;146
88070;22270;;74;174
88073;23430;;85;211
88075;21270;10;1985;4087
88076;19480;;204;446
88077;20830;;220;574
88078;18040;24;1382;2688
88079;22040;;680;1587
88080;23130;;116;297
88081;20550;;628;1238
88082;19300;;372;762
88083;22480;;96;225
88084;22110;;184;438
88085;20520;;93;189
88086;21090;;238;532
88087;23110;10;1575;3215
88088;19560;;289;654
88089;20520;;245;574
88090;19530;22;2129;4459
88091;21850;;170;396
88092;20360;;218;515
88094;20400;;708;1537
88095;18770;;747;1654
88096;18990;;54;115
88098;23400;;404;919
88099;23210;;624;1385
88101;21800;;498;1152
88104;22000;;85;172
88105;21950;;114;208
88106;20480;;413;964
88108;18350;;227;517
88109;22440;;293;705
88110;20360;;88;213
88111;23720;;146;352
88113;20220;;68;134
88114;20250;18;1498;3029
88115;19940;;661;1363
88116;19270;14;1444;2969
88118;20220;;307;733
88119;20100;;83;186
88120;19720;;246;489
88121;20760;;117;282
88122;23250;;147;367
88123;18640;;128;266
88124;19200;;462;873
88126;21080;;587;1410
88128;23330;;107;228
88129;21700;;40;102
88130;20250;;100;247
88131;23110;;117;300
88132;24610;;615;1446
88133;24750;;83;201
88134;23120;;242;574
88135;18230;;396;858
88136;24190;;689;1567
88139;20430;;58;120
88140;22100;;165;387
88141;20820;;109;230
88142;23660;;193;446
88143;21720;;108;269
88145;19160;;93;218
88146;21350;;74;167
88147;21750;;159;402
88148;22430;;844;1918
88150;20630;;89;213
88151;21060;;464;1037
88152;23290;;99;261
88153;19000;;134;344
88155;23810;;48;104
88156;20080;;58;143
88157;22920;;348;863
88158;20700;14;1398;3121
88159;21500;;213;508
88160;19200;24;14814;29210
88161;19560;;171;412
88162;20200;;79;189
88163;21980;;290;691
88164;19600;;42;100
88165;21450;9;1133;2472
88166;21620;;143;344
88167;23010;;99;237
88168;22220;;49;119
88169;23430;;104;215
88170;20220;;332;735
88172;19500;;105;245
88173;23720;;201;488
88174;22570;;60;153
88175;22450;;183;462
88176;16640;;260;505
88177;21210;;243;551
88178;25050;;830;1952
88180;21190;;56;128
88181;19530;17;1387;2717
88182;19720;;88;213
88183;22420;;144;331
88184;19660;;180;435
88185;24420;;51;113
88188;19510;;796;1691
88189;20880;;58;141
88190;21620;;196;491
88193;23090;;66;147
88194;20530;;63;129
88195;19040;;49;111
88196;21060;14;4052;7845
88197;21370;;147;367
88198;22170;;238;537
88201;22480;;372;895
88202;21080;;78;189
88203;22950;;137;353
88205;18210;;114;252
88206;20280;;382;866
88208;16030;;56;117
88209;19380;19;4244;8656
88210;20240;;65;170
88212;18100;;177;364
88213;18030;;49;118
88216;19850;;301;762
88218;19550;14;1183;2489
88219;20870;;74;162
88221;18430;;107;226
88222;22580;;72;189
88223;19180;;74;172
88224;21600;;154;397
88225;22620;;949;2384
88226;21550;;52;120
88228;19770;;77;184
88231;22530;;199;487
88232;21360;;88;226
88233;21860;;244;616
88236;18500;;64;121
88237;22750;;136;350
88238;18680;;169;370
88239;21430;;60;129
88240;18090;;117;273
88241;21410;;183;420
88243;21650;;212;488
88244;20250;;243;553
88245;20330;;133;305
88246;22100;;220;490
88247;21640;;499;1153
88248;20400;;81;182
88250;20430;;196;455
88251;22230;;475;1114
88252;20340;;55;141
88253;23250;;305;667
88256;21310;;122;259
88257;22150;;77;208
88258;18710;;385;749
88259;21280;;124;281
88260;23470;;68;151
88261;19820;;268;648
88262;18910;;270;600
88263;21100;;93;223
88266;18920;;402;849
88267;19370;;201;457
88268;20730;;59;139
88269;22330;;144;314
88270;19460;15;944;2033
88271;23280;;132;308
88273;24450;;178;478
88275;18850;;101;233
88276;20200;;179;383
88277;17420;;54;123
88280;23840;;44;115
88281;21950;;170;415
88284;21790;;257;587
88285;21650;;164;384
88289;19440;;359;779
88290;18510;;49;104
88291;21100;;57;118
88292;21370;;297;607
88293;21010;;99;219
88294;23840;;110;251
88295;23350;;98;227
88297;20600;;66;166
88299;20540;;72;158
88300;21080;;57;127
88301;19840;;113;275
88302;20670;;489;1037
88303;18810;;93;191
88304;19180;21;2334;4430
88305;20720;;89;194
88308;20650;;115;283
88309;20570;;73;170
88310;19060;;390;765
88312;22220;;85;192
88313;18530;;155;406
88314;21400;;55;106
88315;21110;;82;181
88317;18750;;276;557
88318;20200;;88;230
88319;19230;16;1436;3022
88320;25310;;360;846
88321;19250;21;3138;6086
88322;20910;;186;517
88324;21170;;157;365
88325;21320;;80;178
88326;22970;;144;329
88327;18930;;915;1981
88328;22970;;237;557
88330;19150;;77;177
88332;24290;;95;221
88333;18950;;44;122
88334;19120;;126;285
88335;20860;;65;150
88340;21480;;199;498
88341;23060;;210;492
88342;21840;;69;185
88343;22640;;67;163
88344;19430;;97;210
88346;17950;;327;690
88347;19820;;53;135
88348;19510;;62;156
88349;18760;;774;1571
88351;19000;;783;1609
88352;20840;;92;202
88353;17830;;46;110
88354;22370;;65;165
88355;20170;;436;981
88356;20150;;108;271
88357;23240;;303;664
88358;20650;;886;1954
88359;24080;;40;103
88360;21650;;73;155
88361;20220;;606;1328
88362;21890;;48;105
88363;21970;;67;152
88364;22830;;59;149
88365;21660;;67;157
88366;20750;;122;299
88367;17500;29;2248;4718
88368;23160;;74;163
88369;20210;;850;1873
88371;22420;;502;1214
88372;18600;20;2879;5746
88373;20230;;67;123
88375;21420;;206;484
88376;24400;;129;296
88377;17790;;60;120
88379;20810;;143;353
88380;20740;;88;206
88381;21090;;93;202
88383;19200;21;3973;7316
88385;21690;;244;542
88386;21560;;197;447
88387;19640;;88;209
88388;26010;;56;129
88390;20340;;54;105
88391;21610;;293;678
88393;23770;;133;310
88395;19650;;149;383
88399;22320;;84;209
88400;21570;;126;274
88401;20670;;192;464
88402;20650;;106;245
88403;21020;;83;200
88406;21860;;50;126
88407;23220;;60;139
88408;19750;14;1592;3489
88409;21030;10;966;2122
88410;19280;;117;270
88412;21210;;188;446
88413;18050;26;9302;18520
88415;20440;16;1793;3940
88417;20590;;142;392
88418;19860;;196;472
88419;20570;;60;126
88421;21970;;49;104
88423;20810;;593;1344
88424;21400;10;1052;2247
88425;20440;;70;177
88426;20220;;635;1328
88427;21970;;54;110
88428;22070;;835;1844
88429;22190;10;1767;3969
88430;20230;;223;507
88431;18080;;54;135
88432;22220;;63;158
88434;22770;;85;207
88435;22280;;215;515
88437;20910;;39;102
88438;21200;;164;398
88439;24560;;401;968
88440;20030;;90;197
88441;23180;;44;120
88442;19980;;270;630
88444;20650;;141;302
88445;21380;12;1041;2226
88446;21960;;110;240
88447;19180;14;1155;2487
88448;20500;;84;187
88449;21810;;82;198
88450;19160;;88;187
88451;17360;25;1076;2093
88452;18190;;64;134
88454;21210;;103;233
88455;21410;;50;108
88457;19520;;59;147
88458;21560;;116;270
88460;21140;;264;653
88461;21470;;96;228
88462;22040;;842;1951
88463;22890;;653;1462
88464;21790;;216;509
88465;20220;15;4118;8505
88466;23370;;68;142
88467;19660;;279;602
88468;18320;21;1531;3103
88469;21460;;46;115
88470;21480;;703;1552
88471;20260;;51;93
88472;24890;;56;125
88475;19540;;57;127
88476;19590;;47;120
88477;21120;;50;104
88479;17550;;110;238
88480;20260;;65;155
88481;20710;;610;1319
88483;22870;;920;2280
88484;21630;;454;1057
88485;21660;;57;128
88486;20940;10;1842;3952
88487;19130;16;1830;3769
88488;19590;;106;244
88489;21240;;105;265
88490;21850;;78;192
88491;18900;;47;131
88494;18480;;48;116
88495;23740;;74;187
88496;22650;;65;153
88497;21460;;186;473
88498;23290;;399;884
88499;22580;;69;160
88500;21070;;391;831
88502;22920;;55;117
88503;19860;;68;155
88504;17630;;72;151
88505;21250;;58;119
88506;20500;;139;333
88507;24390;;93;210
88508;20750;;185;450
88509;22950;;43;113
88510;19050;;65;139
88512;23020;;90;238
88513;19670;14;964;2110
88514;20930;;72;164
88515;18780;;74;148
88516;23460;11;2697;5091
88517;20240;;83;187
88519;22530;;288;679
88520;18800;;131;291
88521;20620;;111;266
88523;20860;;62;162
88524;19720;;141;365
88525;20720;;63;145
88526;19840;;185;397
88527;18000;;66;148
88528;21970;;63;153
88529;20820;;45;111
88530;19570;20;1181;2567
88531;22130;;708;1564
89003;22120;10;1317;2823
89004;20070;;122;239
89005;19440;;392;759
89006;23060;;84;169
89007;20160;;204;436
89008;22660;;72;149
89009;23360;;159;352
89010;21800;;104;200
89011;25080;;49;124
89013;22720;10;1391;3167
89014;20880;;268;558
89015;20490;;250;478
89017;20850;;112;217
89018;21040;;351;793
89019;18780;;69;148
89020;23960;;57;104
89021;22520;;150;276
89022;19590;;52;117
89023;22020;;437;989
89024;19390;21;17023;33441
89025;18580;21;3028;5739
89027;21770;;98;208
89029;21680;;382;877
89030;21480;;192;439
89031;21630;;267;668
89033;22720;;154;411
89034;25160;;198;471
89035;21600;;192;460
89036;22610;;100;238
89037;22780;;216;517
89038;21120;;46;114
89040;21710;;100;198
89041;21520;;127;304
89042;21100;;92;182
89044;20840;;59;110
89045;23940;;125;297
89046;19240;;630;1188
89048;20430;;115;251
89050;20970;;399;924
89051;23410;;231;564
89053;21880;;185;432
89054;20850;;349;829
89055;18590;20;1214;2544
89056;22370;;263;649
89057;21280;;132;269
89058;20980;;51;107
89059;21430;;324;672
89060;22330;;184;485
89061;22290;;110;251
89062;21280;;124;288
89063;21940;;351;831
89066;21420;;424;967
89067;22040;;502;1086
89068;23190;13;993;2115
89069;19930;;248;541
89071;19510;;50;86
89072;20860;;105;210
89073;18970;;452;922
89074;22080;9;886;2201
89075;22160;;319;738
89076;22270;;349;804
89077;22480;;692;1470
89079;22410;;298;665
89080;23650;;234;602
89083;25370;;761;1949
89084;20980;;123;280
89085;21660;;505;1142
89086;20810;14;2374;4759
89087;18830;;144;328
89088;22970;;205;475
89089;20160;;62;123
89091;18620;;269;511
89092;23460;;102;194
89093;22460;;261;620
89094;21680;;292;724
89095;24830;;66;146
89096;22610;;388;930
89098;21140;;86;196
89099;19770;19;1030;2298
89100;21140;;720;1678
89101;20290;;217;517
89102;24310;;946;2251
89104;23970;;136;306
89105;23390;;191;444
89108;22960;;157;354
89111;22490;;125;312
89112;19390;;74;160
89113;23530;;267;683
89115;22200;;74;196
89116;23540;;150;362
89117;20780;;83;216
89118;22520;;339;735
89119;20260;;230;424
89120;21020;;73;138
89122;20440;;245;564
89123;27140;;115;249
89124;22290;;508;1178
89125;18920;;393;882
89127;24470;;284;707
89128;20440;;57;120
89129;20010;;189;385
89130;20810;;584;1259
89131;21730;;116;224
89132;20310;;81;158
89133;20130;;156;354
89134;21340;;140;332
89136;21770;;351;877
89137;21810;;207;482
89139;21770;;488;1114
89141;22140;;54;110
89142;21010;;412;923
89143;23270;;142;310
89144;21690;;362;834
89145;22290;;175;364
89147;21040;;119;235
89148;21080;;137;265
89149;20700;;88;199
89150;22710;;170;417
89151;21580;;625;1365
89152;20200;;314;719
89153;21340;;270;541
89154;22040;;366;871
89155;22000;;307;746
89156;21120;;157;409
89158;19170;;288;587
89159;22880;;177;395
89160;22860;;340;765
89161;23080;;89;183
89162;23590;;163;411
89163;19280;;260;541
89165;23260;;56;116
89167;22560;;474;1118
89168;24410;;78;181
89169;20620;;452;956
89170;18870;;58;101
89171;20280;;122;303
89172;24790;;210;518
89173;21310;;181;399
89175;29830;;54;131
89176;19100;;70;133
89179;19380;;139;275
89180;23960;;197;477
89181;21880;;65;133
89182;20590;;80;174
89184;19430;;55;127
89186;22350;;231;532
89188;20590;;87;191
89189;23330;;244;565
89190;22250;;88;174
89194;20290;;58;114
89195;23200;;524;1210
89196;22080;;716;1810
89197;20690;;349;728
89198;22750;;742;1733
89199;20680;;191;422
89200;23780;;161;394
89201;23960;;793;1861
89202;23150;;151;263
89203;23220;;84;179
89204;20680;;257;547
89205;22070;;184;440
89206;17290;29;4026;8623
89208;21210;;265;608
89209;23680;;199;511
89210;20650;;63;139
89212;23150;;185;396
89214;22110;;86;190
89215;20800;;81;165
